"TOTAL_REVENUE","INSTR_TOTAL_EXP_RATIO","MEDIAN_INCOME","ALL_STUDENT_TEACHER_RATIO","avg_att_rate","povrate","wic_total","health_rank","pop_govhealthins","anti_education","party_state","policy_mood","innovatescore","pollib_median","AVG_ALL_SCORES","grad_rate"
16.33268104,0.960103087753965,11.27428473,15.74982574,93.8358,11.1,141598,6,1516.32,0.070310464,0.07692308,39.76699829,0.48,1.11774,255.14113,82.8
16.33731245,0.961292307023323,11.20934427,15.91057135,94.13214286,10,131255,6,1519.24,0.082290035,0.067632847,40.35462523,0.199272,1.07501,259.0785486,78
16.29668437,0.961349232746395,11.19092415,15.77699857,94.13214286,12,124745,3,1720.876778,0.090025833,0.0506645,40.35462523,0.199272,1.24648,262.2116447,81.2
16.35348722,0.960399478475479,11.2758516,15.3930785,94.13214286,12.4,119403,3,1855.956444,0.097670275,0.037710183,40.35462523,0.199272,1.050252121,260.3935283,82.2
15.33036864,0.958672528997196,11.04267925,15.59101842,93.9073,16,103244,50,952.375,0.060605417,-0.111111112,41.37900162,0.001581,-1.93463,238.8196576,62.7
15.38123282,0.959435291592445,10.92812691,15.81609783,93.1626,20.1,101694,50,1009.48,0.063304607,0.060344826,37.82799911,0.097708,-2.09569,239.3717782,63.5
15.46906227,0.957621996017645,10.933654,15.30172174,93.3897,22.6,102669,50,1024.01,0.060602457,0.065359481,40.7480011,0.001908,-2.25308,238.3877772,63.9
15.47513668,0.95647279658338,10.80489483,14.74794652,93.471,23.1,111478,50,1148.45,0.06913959,0.017964073,42.34899902,0,-2.37718,242.619309,71
15.45520657,0.956958817691885,10.86777987,15.20783089,93.51485714,17.4,97277,49,1047.31,0.088099014,-0.129870132,40.80849981,0.02529925,-2.29093,244.8786461,75
15.40420654,0.957557704188083,10.79147782,15.13638847,93.51485714,22.5,91652,50,1128.0042,0.090603346,-0.010434889,40.80849981,0.02529925,-2.46922,246.9486961,77.6
15.41963588,0.956141379470431,10.73546374,15.19342394,93.51485714,23.1,89449,50,1166.1306,0.09782365,-0.001440622,40.80849981,0.02529925,-2.527749242,245.8577436,82.3
16.17952262,0.959329923881435,11.33320933,13.58722664,94.0182,10.7,129961,37,1570.5,0.063340955,-0.06185567,41.59899902,0.002765,-0.20961,250.5135853,80.4
16.21051415,0.959256475645821,11.19629788,13.7508011,93.6511,11.6,132227,36,1570.23,0.062926524,0.013888889,36.20899963,0.108812,-0.23155,246.3364258,81
16.21605222,0.958937948177272,11.14395779,13.63061862,92.9042,12.8,134642,36,1678.43,0.06014906,0.043879908,41.49200058,0.071737,-0.381843,252.6819057,82.4
16.24372396,0.958260971322163,11.13442476,13.49512608,92.8624,15.5,150145,38,1794.58,0.062765852,0.071428575,44.30199814,0.002387,-0.625029,254.4081993,83.7
16.2415003,0.959511379001331,10.97573186,13.7665723,93.39212857,15.4,145767,40,1807.11,0.083840489,0.028846154,40.45099974,0.04642525,-0.752874,254.5392915,84
16.22552798,0.958941238857547,10.99979288,13.85547288,93.39212857,13.7,140821,38,1888.777444,0.0847248,0.083334085,40.45099974,0.04642525,-0.846545,252.7034922,87.3
16.25830379,0.958703916562453,11.12652133,13.6259744,93.39212857,16.4,134780,38,1955.335111,0.090708845,0.101576757,40.45099974,0.04642525,-0.979068803,253.1871707,89
14.335384,0.960265485970094,11.08398692,14.47548736,89.2151,15.1,21320,24,278.765,0.072867968,0.071428575,37.10900116,0.029574,0.233436,249.4694419,80.4
14.34636646,0.960578805874097,11.05477017,14.34908059,89.3629,13.8,21102,21,272.537,0.064166672,-0.191489369,42.67599869,0.123494,0.362463,255.3857784,81.9
14.4171951,0.958502693062533,11.0915255,13.88901712,92.4949,13,19279,19,288.73,0.064919016,0.079545453,44.26100159,0.152919,0.404387,255.6502486,82
14.47027973,0.955821446884953,10.94708162,13.55679755,92.1703,13.5,20673,26,316.161,0.063144665,-0.093457945,41.24399948,0.011429,0.331511,258.5461837,83.1
14.43710546,0.958024421354457,10.84778843,13.67562366,90.68332857,16.5,20164,26,353.001,0.08976602,0.15384616,40.55812502,0.079354,0.29381,256.7606671,84
14.42609124,0.957307505982598,10.86876462,14.01073933,90.68332857,14.5,19848,24,360.4545778,0.091482684,0.090435713,40.55812502,0.079354,0.302014,256.7324354,85.4
14.48543985,0.955001962025627,10.98521377,14.1220934,90.68332857,14.3,18476,24,381.3148444,0.098391584,0.124394702,40.55812502,0.079354,0.307441773,251.3711531,85.6
15.10423598,0.95913380038345,11.33805623,13.56279998,91.1782,9.8,38286,15,426.192,0.069215631,-0.198529407,37.42499924,0.032933,-0.112268,251.8457329,87.6
15.15255338,0.960266851093868,11.30500975,13.45644189,91.6828,9.5,40818,13,461.293,0.070306092,-0.114583336,34.99700165,0.043979,-0.205016,250.9572539,87
15.20273182,0.958990428185926,11.21058447,13.40137005,90.9238,9.9,42087,12,418.786,0.070219387,-0.015625,40.42699814,0.124242,-0.337245,254.4695026,83.8
15.25449456,0.959073640837678,11.15121848,13.26517659,91.2726,9.9,45585,16,521.145,0.073833992,-0.21192053,38.25400162,0.85567,-0.231135,251.8572536,87.5
15.30309304,0.963339258317332,11.17048148,13.35859757,91.30322857,10.2,43563,18,501.415,0.11409782,0.041666668,37.87774945,0.264206,-0.304546,254.1152499,88
15.26593415,0.965738609815771,11.06635895,13.73147469,91.30322857,11,40151,13,528.9232333,0.119882989,-0.061805695,37.87774945,0.264206,-0.217842,251.1549702,89.7
15.3418574,0.963510938735303,11.14788781,13.6001051,91.30322857,11.5,37601,13,548.9658667,0.133050297,-0.032080522,37.87774945,0.264206,-0.311065667,255.9682983,89.3
15.17033922,0.950137842029931,11.3652001,18.43986426,94.5532,10.9,44551,40,473.261,0.064684393,-0.045045044,42.11899948,0.173097,-0.371331,241.0280377,57.4
15.3077098,0.951895357695994,11.31096576,19.09704057,92.9698,10.6,48803,40,581.635,0.061740256,-0.041666668,49.00400162,0.07265,-0.49557,245.1700546,55.8
15.41682119,0.951417795471528,11.30527012,18.54225598,92.0796,9.7,51749,41,532.336,0.061537448,0.132653058,51.11299896,0.000934,-0.434404,243.430585,51.3
15.48645645,0.951166153092202,11.18763523,19.70495158,94.4399,13,67829,45,648.199,0.060079464,0.030864198,48.51800156,0,-0.187883,247.5453062,61.9
15.3696988,0.955952425465678,11.00307964,20.01645644,93.6507,15.5,75669,39,708.688,0.081737533,0.06818182,47.18300009,0.06167025,-0.0487,245.3884162,63
15.33135042,0.955688074178852,10.89639612,21.53699332,93.6507,17.4,75011,41,747.2651,0.083640926,0.044446669,47.18300009,0.06167025,-0.161968,248.8799764,70
15.36436771,0.95718949102227,10.9970573,21.20410036,93.6507,18.1,73144,41,802.8401333,0.089443229,0.056066048,47.18300009,0.06167025,-0.035486182,248.3453118,73.6
14.85575186,0.957085428902577,11.57204071,13.86599452,97.5581,5.8,16701,3,262.593,0.067936196,-0.096774191,41.99700165,0.034855,0.584201,257.5011911,78.7
14.93637148,0.958809137494715,11.47819685,13.52150608,97.174,5.6,16677,6,286.448,0.061491478,-0.079365082,38.32500076,0.094664,0.545784,254.86402,81.1
14.98456648,0.958277791628909,11.52847158,13.1209797,97.3159,5.8,17411,6,270.62,0.06234721,0.052631579,42.59700012,0.152275,0.885829,258.335801,83.4
15.03070395,0.961463825572291,11.40825671,12.63865654,97.377,7.8,18362,5,309.53,0.058180132,0.129629627,46.02099991,0.007813,0.781214,255.9609362,84.4
15.02820571,0.960405771663302,11.33985309,12.67220733,97.34705714,7.6,17048,2,310.469,0.085750625,0.177777782,42.186625,0.07240175,0.631837,260.2605761,86
15.0033239,0.962538821879925,11.34877832,12.66182905,97.34705714,9,15679,4,320.8653222,0.087931787,0.172415564,42.186625,0.07240175,0.563523,263.1056994,88.1
15.02440674,0.96105915215996,11.37211351,12.50067692,97.34705714,9.1,14705,4,332.6193556,0.094828693,0.221245408,42.186625,0.07240175,0.648142364,261.2349247,88.2
17.13333102,0.9610794539855,11.58060355,12.77931666,96.8217,8.6,136272,21,1728.72,0.059194001,0.07434053,48.01699829,0.006313,2.07657,252.4088204,86.3
17.22598574,0.96008195247512,11.58437663,12.12924483,97.3459,6.8,146888,19,1746.88,0.053073602,0.099656358,45.5870018,0.406219,2.23222,254.8841505,84.8
17.25953841,0.961932299867662,11.41799349,12.36720955,96.9524,8.7,150502,18,1859.92,0.058016578,0.114718616,49.34600067,0.01002,2.60044,254.478879,84.6
17.27286658,0.962977153369479,11.41828073,12.04240147,96.2305,9.3,169078,18,1997.67,0.042913335,0.169265032,50.32799911,0,2.45343,258.8645109,86.3
17.21479114,0.965103985348819,11.28459211,12.72701865,96.81161429,11.4,168467,17,2320.63,0.080577325,0.106976748,48.38987541,0.105638,2.29596,261.5636761,86
17.24734208,0.96531160462139,11.20519188,12.37014174,96.81161429,11.1,167873,16,2387.818556,0.084636795,0.175932028,48.38987541,0.105638,2.31395,260.2164798,88.6
17.27403495,0.963474352415472,11.27041452,12.17187861,96.81161429,11.5,161664,16,2535.222889,0.093274334,0.198984565,48.38987541,0.105638,2.475792576,256.9135523,90.1
15.11396652,0.949566331065975,11.11278777,15.12535424,98.9386,18.1,62253,31,636.863,0.068225242,0.132075474,40.0320015,0.134856,0.554801,239.1718967,67
15.18227371,0.949387651297729,11.09762689,15.00699494,99.1449,17.9,64216,29,662.403,0.076017706,0.151898727,46.87900162,0.004968,0.774891,236.1561677,67.3
15.21470037,0.953257667497362,11.10745486,14.90824855,99.0864,14,64417,38,620.084,0.070735762,0.125,48.54000092,0.392039,0.862242,242.669148,66.8
15.30460109,0.949204078680198,11.02104504,14.46856517,99.0231,19.3,70168,31,738.766,0.05674163,-0.009345794,50.37599945,0.494186,0.993796,244.443375,67
15.22593824,0.950811545964671,10.88925461,15.06955119,99.11991429,22.2,64303,32,843.291,0.071668081,0.220338985,45.55762482,0.25651225,1.18051,245.7532642,70
15.17070642,0.952109511604986,10.82226459,15.23463418,99.11991429,21.7,61405,32,832.4338889,0.070455558,0.172820064,45.55762482,0.25651225,1.19197,243.2489074,68.5
15.22751946,0.949215788028161,10.85497603,15.18746218,99.11991429,22.1,55234,32,881.5298889,0.070551705,0.188543963,45.55762482,0.25651225,1.311177909,246.0279908,71
17.78686128,0.971029843631843,11.31070156,13.69311038,90.7541,14.3,458177,27,5408.54,0.062601567,0.135371178,50.39300156,0.14123,2.16801,248.2195919,65
17.8720915,0.973116546114998,11.2893133,12.97429693,90.8056,14.5,482807,26,5878.32,0.057224015,0.208516881,44.48199844,0.072041,2.20781,251.3111998,67.4
17.95616649,0.972843120781119,11.20590015,12.83653982,91.1586,14.5,482787,26,6049.09,0.054133832,0.159266412,50.45399857,0.001103,2.21009,254.3435182,70.8
18.01862707,0.972472235466467,11.16366943,12.57475315,90.9933,15.8,518961,25,6732.98,0.054110393,0.200862065,45.61299896,0,2.35814,253.6636549,73.1
18.00360436,0.974941340410671,11.0766759,12.92477976,90.97495714,16,512603,20,6938.44,0.074737829,0.176691726,46.95887518,0.0535935,2.51142,249.665011,77
18.00069407,0.975274502940265,11.06764988,13.09136811,90.97495714,14.5,513299,25,7130.805444,0.074728478,0.230582458,46.95887518,0.0535935,2.40287,255.0696748,77.8
18.04962188,0.975692581166471,11.10620217,13.45163067,90.97495714,16.3,471869,25,7468.025778,0.079334966,0.245826394,46.95887518,0.0535935,2.492982424,252.5965405,80.4
16.44167027,0.96391725176188,11.17288701,15.23722299,92.9464,15.7,211574,39,2411.59,0.064580309,-0.057793345,40.09199905,0.0696,-1.46547,252.9661823,71.4
16.496127,0.965273039429454,11.17442044,14.97303079,93.1447,13.1,225252,37,2531.54,0.065115891,0.034912717,34.9620018,0.195678,-1.47718,252.3548161,71.8
16.59881504,0.963515032165747,11.08827488,12.86223999,91.6157,15.5,242135,37,2775.32,0.058931795,0.060260586,38.41699982,0.00303,-1.44032,252.615889,72.8
16.73038223,0.962451398233529,10.98275569,13.57831512,92.097,16.9,275039,37,3012.26,0.060081148,0.10425844,38.9280014,0,-1.46398,250.3120239,77.4
16.61530438,0.963875083059783,10.96323636,15.15497501,92.59567143,15.4,266478,35,3262.35,0.077895893,0.042704627,38.21675014,0.067077,-1.51964,256.0551298,80
16.4565517,0.965208500868397,10.80021386,15.40175155,92.59567143,18.6,264755,37,3515.703889,0.077868364,0.129004555,38.21675014,0.067077,-1.60652,257.2632061,83.9
16.4714341,0.96560012831003,10.97350693,15.59492217,92.59567143,18.2,248860,37,3756.372222,0.081569677,0.159296275,38.21675014,0.067077,-1.585045606,251.0279291,85.9
14.02387636,0.950794569785081,11.2535311,12.90232731,94.1291,9.7,13969,9,175.832,0.068447011,-0.211538464,36.0909996,0.000976,-1.3352,254.0494223,86.1
14.05839305,0.952011775618128,11.17764355,12.4551425,94.465,11.2,14248,8,158.611,0.071604435,-0.258064508,32.75500107,0.100956,-1.35739,255.4911224,82.1
14.07367321,0.951102935337364,11.16971013,12.07318596,96.7525,9.3,14544,8,153.23,0.073040232,-0.042857144,38.89300156,0.00173,-1.37785,253.9128553,83.8
14.1352144,0.952304974921376,11.16084784,11.57902457,95.8358,10.9,14573,17,166.078,0.080899266,0.059999999,37.81900024,0,-1.40359,258.6869114,85.7
14.21671273,0.951768456953772,11.18379458,11.44393159,95.23752857,9.9,14068,11,192.879,0.104845738,0,36.20437527,0.0259155,-1.48825,259.4788778,87
14.25292294,0.947910854227155,11.04975616,11.6521693,95.23752857,9.9,13273,11,178.3160778,0.110683317,0.009231246,36.20437527,0.0259155,-1.48426,254.2233421,87.2
14.39270198,0.945997586546584,11.0959678,11.77876008,95.23752857,11.1,12415,11,183.0091778,0.120742567,0.048202509,36.20437527,0.0259155,-1.530230909,255.2244052,87.5
17.0398173,0.956727385234743,11.32766748,14.66264397,92.1484,10.9,256095,32,2702.13,0.057785857,0.01504788,40.25799942,0.068436,-0.082271,251.8922132,81.3
17.07231027,0.958255524700247,11.22420452,15.58556666,94.0423,12.3,272632,35,3002.97,0.064190599,0.070143886,33.68600082,0.099218,-0.128742,250.1900066,79.2
17.12650314,0.956826211302639,11.20905902,16.62808825,90.9039,12.8,281638,31,2985.86,0.062797945,0.072176948,40.20500183,0.071861,-0.054684,256.1964869,79
17.12118314,0.95692400033191,11.07333033,16.10317692,91.1982,13.3,303679,33,3353.96,0.048697639,0.115515292,49.86500168,0.010526,0.080177,256.6513447,80.7
17.10393325,0.957191471378396,10.95082299,16.05197529,91.92024286,15.1,281306,36,3731.39,0.076686416,0.092391305,40.43662548,0.06251025,-0.017737,253.0827667,81
17.0277742,0.95811667660785,10.91882315,16.31999306,91.92024286,13.7,263683,33,3798.714111,0.078366136,0.130719376,40.43662548,0.06251025,-0.074666,256.3279258,81.8
17.08895369,0.96099577529626,11.02162468,16.19144622,91.92024286,16.1,244201,33,4008.395111,0.083505342,0.150476458,40.43662548,0.06251025,0.024187561,253.5463807,83.5
15.63608986,0.954763675018163,11.13524166,15.36857129,93.256,12.8,111688,43,1035.09,0.072627157,0.075000003,39.43099976,0.047891,-0.949185,241.7227614,77
15.67706045,0.953289747368571,11.06362986,15.57492082,93.1857,15.6,119779,46,1120.46,0.079877009,0.021857923,35.96500015,0.062406,-0.939361,247.2069879,77.8
15.73228766,0.954461178495227,11.08141779,15.14929157,92.8956,13.4,119759,49,1169.17,0.072540322,0,39.09400177,0.076564,-1.02004,249.608597,78
15.79204399,0.953141925925283,11.07331175,13.85213974,93.1608,12.9,130064,49,1246.96,0.076562197,0.038314175,39.62799835,0.005714,-1.02779,245.9531859,80
15.71131269,0.956778089033362,11.03265486,15.98706811,93.22165714,13.9,126944,46,1296.91,0.105231012,-0.008130081,38.40074968,0.04814375,-1.15485,249.4458261,81.2
15.68387272,0.953564415374644,10.86067321,16.12179142,93.22165714,14,118552,46,1375.077333,0.107362066,-0.031548546,38.40074968,0.04814375,-1.15679,248.9896214,82.7
15.70700172,0.953987929920678,10.89745113,16.36461734,93.22165714,16.2,112892,46,1442.742,0.11537121,-0.055966352,38.40074968,0.04814375,-1.236402515,250.7830742,81.6
15.67272477,0.955206084422182,11.28345532,20.42582762,88.1728,12.5,96457,19,909.464,0.068326056,0.045267489,41.53900146,0.095592,1.00295,251.3868412,74.2
15.70318544,0.953212067027095,11.22322115,20.14162809,93.0198,12,102793,20,978.661,0.057996285,0.060240965,44.11700058,0.067362,0.875425,251.7213661,73
15.76041298,0.959977427054816,11.23194597,18.79004676,91.2035,12.8,103753,21,961.07,0.055202935,0.050675675,46.91500092,0.091309,1.08442,246.4091081,76.7
15.81320379,0.955152553453697,11.14114836,19.08307907,88.4711,13.4,113248,13,1123.48,0.049531435,0.237547889,44.20299911,0.322835,1.46918,251.3748849,72.5
15.75774887,0.958124070877559,11.09410263,20.30362226,90.62554286,14.4,111534,8,1262.19,0.07296462,0.031496063,43.93562555,0.1442745,1.42315,249.7004536,68
15.71723037,0.958909950153078,11.11238954,22.24765857,90.62554286,15.1,107859,17,1257.875011,0.072048227,0.15540472,43.93562555,0.1442745,1.32729,252.6339288,72
15.85698825,0.958807452242099,11.15381433,21.5911943,90.62554286,15,98304,17,1336.985644,0.075689628,0.181404245,43.93562555,0.1442745,1.536392833,251.6658872,74.8
17.13466982,0.958719995897474,11.31409403,15.36283148,93.408,10.5,229628,28,3273.41,0.058796842,-0.005044136,43.24300003,0.070447,0.244545,250.242539,82.2
17.20985059,0.958218658283964,11.27055539,15.08735052,93.0016,11.2,240754,28,3307.5,0.060677938,0.038639877,40.58300018,0.001718,0.324426,248.7730274,82.5
17.26117787,0.956046630219023,11.19547934,15.19778417,93.9843,10.4,244156,27,3520.43,0.068730002,0.092445329,44.0929985,0.057816,0.681197,255.0168779,82.7
17.28207222,0.956182083542972,11.12211518,13.68480741,93.0569,11.1,260879,28,3869.91,0.057198522,0.177018628,42.97499847,0.003846,0.417559,253.7749922,83.8
17.29705687,0.957312479004127,11.06224035,13.80390126,93.1402,12.6,257908,28,3986.79,0.080554141,0.058685444,42.55762482,0.03345675,0.395813,256.9220833,84
17.26200244,0.96456325356353,11.06966042,14.32174562,93.1402,12.4,253258,29,4218.167222,0.087056075,0.152008926,42.55762482,0.03345675,0.257088,257.2813922,85.3
17.29534848,0.964445155439237,11.14646708,14.28473326,93.1402,13.3,245979,29,4434.372222,0.094229327,0.181899335,42.55762482,0.03345675,0.389647,254.0811438,86.1
14.69540147,0.964005971623618,11.35466616,14.21981065,90.2224,11.5,22739,13,302.594,0.064722558,0.107692309,47.58100128,0.096275,1.76565,242.5974569,75.9
14.73302681,0.961878026133037,11.33706296,13.28393175,90.6004,12.1,22914,11,315.706,0.054595633,0.190476194,41.86899948,0.326981,1.89362,246.8400549,77.8
14.77126836,0.961390040396386,11.30808503,13.32150075,91.2673,9.5,24220,13,310.777,0.056302156,0.207547173,45.36600113,0.011869,1.81538,247.2907686,76.4
14.77452266,0.961199659727475,11.1915055,12.84393779,91.6013,13,25676,10,338.529,0.047470127,0.0625,42.60200119,0,1.85981,252.1588622,78.8
14.74147183,0.962210230586313,11.04451775,12.8251485,91.16257143,13.4,24515,13,367.754,0.07243338,0.321428567,43.53212547,0.10878125,1.88514,253.8164951,77
14.73797826,0.961480614233337,11.13876773,14.43384921,91.16257143,13.5,23416,12,365.7497,0.073276274,0.248867737,43.53212547,0.10878125,1.98449,252.5606706,80.8
14.75689758,0.961656620139333,11.06567155,14.98864968,91.16257143,14.3,20728,12,378.1586,0.078103181,0.264892866,43.53212547,0.10878125,1.980571667,253.1507514,82.8
15.89057268,0.953892605449064,11.20456282,14.92378946,90.9256,12.7,104967,45,1229.66,0.054604317,-0.092436977,39.29999924,0.001203,-1.56594,248.307798,60.6
15.93586489,0.953648999800027,11.13002402,15.00055421,92.3254,15,108341,43,1229.36,0.060743954,0.03164557,35.73899841,0.047564,-1.64292,247.7251723,62.1
15.9933574,0.9509094138781,11.10423706,14.36614317,92.2337,14.1,114737,42,1314.58,0.065179433,-0.071698114,39.08200073,0.140882,-1.71989,250.1163027,66.3
16.03261079,0.951489727462151,10.96336832,14.37922749,91.8402,13.7,134753,46,1453.38,0.06658748,-0.072607264,40.88399887,0.011364,-1.65619,250.1674229,70.5
15.99804313,0.952000859002448,10.84298394,16.05466884,91.81147143,19,130647,45,1661.43,0.113010892,0.023622047,38.3972497,0.05025325,-1.7906,248.3310581,75
16.02339117,0.953950342012709,10.8600383,15.31029433,91.81147143,15.9,124287,44,1638.348556,0.122942276,-0.042913303,38.3972497,0.05025325,-2.00767,249.5949287,80.1
16.06543504,0.952935068550132,10.88210256,15.29101566,91.81147143,17.9,114562,44,1724.859556,0.139531403,-0.037899573,38.3972497,0.05025325,-2.045556818,249.9083088,82.6
14.11358369,0.951351901336159,11.23129902,14.04861186,92.9216,12.7,20631,11,207.684,0.068470036,-0.01754386,37.35699844,0.027523,-0.977894,251.5328451,83.7
14.14146897,0.952294698807402,11.20013479,13.54788173,93.985,11.8,21580,17,221.058,0.0718273,-0.222222224,33.46699905,0.139665,-1.0404,255.385063,84.5
14.15702269,0.954149941253228,11.15290568,13.35810364,94.3399,9.4,21795,16,222.17,0.073541537,-0.014492754,39.18600082,0.002884,-1.11402,255.263715,84.4
14.22554824,0.952316040171947,11.0721778,13.67687148,93.1527,14.1,22962,20,258.326,0.082279208,0.08139535,37.4129982,0.190141,-1.13557,253.5948203,83.3
14.20797904,0.949903198012919,11.00689098,13.2603423,93.32975714,14.5,22583,19,278.497,0.109927455,-0.035714287,36.83462477,0.09005325,-1.18643,253.9087618,83
14.1876998,0.950868994746318,11.07890479,13.97820201,93.32975714,10.3,20430,19,284.3387667,0.116497648,-0.01280363,36.83462477,0.09005325,-1.15426,254.5669001,82.7
14.24248035,0.949212291455836,11.05418951,13.83282905,93.32975714,12.6,19474,19,300.0361333,0.128007225,-0.000848435,36.83462477,0.09005325,-1.234879485,252.4712208,83.9
15.93929006,0.96365131552034,11.179412,15.81545386,91.7624,14,152828,48,1724.75,0.094078959,-0.025510205,37.43199921,0.074421,-0.94795,244.4021672,66.1
16.00719029,0.966366437565404,11.10933081,15.679101,92.3984,14.9,155330,49,1972.49,0.091642711,-0.024096385,31.51099968,0.174929,-0.989383,245.8003018,70.6
16.05945439,0.965290372192637,11.03353542,15.73546063,92.4472,14.8,160058,43,2075.18,0.062155497,-0.059895832,32.13700104,0.247748,-0.962872,245.5072476,74.9
16.08878376,0.963934253134042,10.94903999,14.97011983,92.1424,16.5,174832,44,2244.21,0.091774595,-0.010075566,31.43300056,0.022472,-0.984378,247.1035913,79.4
16.10842483,0.963190594102529,10.89629749,14.83548959,92.00177143,16.3,161578,41,2345.96,0.10273217,0.026455026,33.55812502,0.1298925,-0.982877,247.3326597,87
16.11075389,0.964215650650469,10.83106384,14.96088545,92.00177143,18.1,159426,45,2476.522778,0.090168655,0.006925688,33.55812502,0.1298925,-1.0668,250.9768404,87.2
16.14188653,0.963968903289388,10.90280782,15.23516772,92.00177143,18.6,150116,45,2608.497778,0.090415477,0.020067477,33.55812502,0.1298925,-1.051298879,249.4538659,88.5
17.70783714,0.958973270256478,11.22493755,14.75748904,92.729,17,824449,34,5464.31,0.058160855,-0.108717948,37.15100098,0.143918,-0.875691,248.9331706,76.7
17.72122541,0.95757482479983,11.15923414,14.95589838,92.5182,16.2,892195,39,5878.23,0.050944483,-0.100456618,33.15999985,0.152074,-0.932499,250.3647363,72.5
17.82124052,0.956346095388403,11.14501359,14.75861947,92.4734,16.5,900396,35,6096.74,0.074912225,-0.093090214,36.87799835,0.003304,-0.935827,253.3812479,73.1
17.8683519,0.955086559959801,11.1075359,14.49245361,92.2277,17.3,992454,39,6927.1,0.080305537,-0.103024572,35.83800125,0.241791,-0.957637,254.1771274,81.4
17.87969526,0.958719936357398,11.04479111,14.73361219,92.5238,17.4,993498,42,7142.36,0.092015255,-0.068817206,36.11387491,0.13527175,-0.865266,253.722226,88
17.81933687,0.958628954414517,11.0523795,15.51107886,92.5238,16.8,955072,38,7743.204333,0.107223159,-0.085021721,36.11387491,0.13527175,-0.809768,252.120976,88.3
17.91310546,0.958520307895522,11.07943192,15.29189593,92.5238,17.5,886409,38,8244.504667,0.119603342,-0.08235199,36.11387491,0.13527175,-0.861974909,253.2046976,89.1
15.20467397,0.955798809660611,11.45187318,21.82743698,91.9759,9.1,64070,2,471.17,0.069275345,-0.280991733,36.00699997,0.002145,-1.07926,249.104655,83
15.24663054,0.956110861027534,11.43934421,22.59644636,94.0607,9.2,68147,4,533.516,0.070345428,-0.319148928,39.69900131,0.046991,-1.11209,250.6053413,78.6
15.325402,0.954999689600021,11.2954397,22.13984772,87.3869,9.6,64182,5,502.759,0.068974911,-0.252941191,42.59899902,0.062121,-1.13113,252.3548802,74.3
15.43964293,0.954034113652935,11.31620146,23.66225641,92.4809,9.7,72535,2,568.204,0.07530579,-0.284810126,40.87200165,0.003861,-1.10432,250.8691711,80.9
15.36841403,0.956750908604505,11.16827751,22.8047908,91.90091429,11,73049,5,613.21,0.106410771,-0.394736856,39.54500008,0.0287795,-1.1181,251.6422249,80
15.37143669,0.957011197059474,11.22418379,23.0470585,91.90091429,8.3,66726,5,645.2929,0.110994047,-0.270651137,39.54500008,0.0287795,-1.0909,254.5051458,83.9
15.44388915,0.957775714997025,11.2392231,23.21827281,91.90091429,10,58995,5,684.4698667,0.121654404,-0.264733216,39.54500008,0.0287795,-1.137031515,254.8985006,85.2
14.52077579,0.946513209216383,11.32170636,11.70428471,96.0213,8.5,16201,4,198.869,0.075712112,-0.056603774,46.45700073,0.062217,1.56939,254.4297403,85.4
14.57711771,0.945648134186203,11.36142589,11.27889908,95.7263,7.6,16306,2,209.042,0.060873778,0.222222224,44.88700104,0.047456,1.67253,256.1483763,82.3
14.63676912,0.944397376115187,11.17362853,10.76859691,95.5784,9.9,16308,1,209.396,0.060657511,0.150684938,49.25799942,0.000758,1.83298,255.9844587,89.3
14.5159271,0.954566326779069,11.20467405,10.68047,94.4528,9.4,17496,1,239.925,0.05632193,0.354838699,50.18099976,0,1.88671,256.6608227,87
14.47007041,0.954307988188248,11.10060324,11.55536573,95.24578571,11.6,15913,1,242.85,0.078222041,-0.041666668,47.36525011,0.02760775,1.82084,259.0588718,88
14.509993,0.954539603844387,11.0860231,10.66604465,95.24578571,8.7,14836,2,252.2160667,0.077351639,0.21085654,47.36525011,0.02760775,1.72911,259.1547202,87.8
14.58678892,0.952354182097748,11.13154518,10.55024753,95.24578571,11.3,13733,2,263.4558667,0.081206825,0.240314627,47.36525011,0.02760775,1.841624545,256.0898358,87.7
16.50017701,0.961208935900524,11.55783109,11.78183328,93.8221,10,125205,23,1985.23,0.072444178,-0.050955415,42.0870018,0.045355,-0.848837,252.1218642,79.3
16.58936061,0.961775938333466,11.3850151,12.85301711,94.0816,9.2,138221,23,1978.71,0.072634502,0.034482758,37.34199905,0.002768,-0.776223,252.9128085,74.5
16.68058528,0.960775774199821,11.39547114,15.31522939,93.4565,8.6,143271,20,2250.69,0.062915318,0.005328597,40.80500031,0.218792,-0.749267,253.9262406,77
16.7200056,0.961876042239352,11.34998594,17.30441784,93.0754,10.7,160150,21,2338.88,0.055349669,0.089376055,44.45999908,0.329365,-0.752262,256.4324025,81.1
16.63222074,0.962468930982383,11.28904091,17.63905037,93.65597143,11.4,156085,23,2578.69,0.097346954,0.087719299,41.09762526,0.14907,-0.922057,255.0439587,83
16.64194773,0.963039338777147,11.29547841,14.15637537,93.65597143,10.4,155935,22,2566.313444,0.096999288,0.128994045,41.09762526,0.14907,-0.946276,256.640073,85.3
16.65888961,0.963423301145773,11.16447414,14.23156152,93.65597143,11.3,139632,22,2700.679778,0.104586733,0.161121013,41.09762526,0.14907,-0.965362,258.18096,86.7
