PRIMARY_KEY,STATE,YEAR,Inflation_pegged_2019,ALTERNATIVE_KEY,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,MEDIAN_INCOME,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,KINDERGARTEN_ALL_RATIO_DIFF,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,MEDIAN_INCOME,ALL_STUDENT_TEACHER_RATIO,AVG_ALL_SCORES
2013_DELAWARE,DELAWARE,2013,0.102,2013_DELAWARE,118685,1930466,151096,1124112,655258,1924626,1030897,560882,97722,157935,56381,121199,243.1077582,282.3382986,225.7716512,271.0090869,24.76283619,129026,9257,10.82462726,,14.57039869,12.02279739,14.02963066,13.48991104,14.56736893,13.94306657,13.33439253,11.5870087,12.06706555,11.03701421,13.93820892,255.5566987
2013_FLORIDA,FLORIDA,2013,0.102,2013_FLORIDA,2680074,24681548,3027018,9455562,12198968,25245400,13833236,7622221,1689414,1411455,51703,2511426,241.6758096,280.8558396,227.4631766,265.9849815,20.21120614,2692162,176537.21,4.961378638,,17.11869319,15.02021525,16.15924041,16.41398863,17.14128123,16.53971137,15.94370507,14.43701899,14.25725836,10.9503978,15.2498275,253.9949518
2013_GEORGIA,GEORGIA,2013,0.102,2013_GEORGIA,1682620,17459504,1805878,7580785,8072841,17317504,9555687,4956142,932291,1632844,51220,1587251,240.0472366,279.1791109,221.8367125,247.7391537,20.01360206,1703332,109364.9,4.438842699,,16.77252141,14.50368417,15.93825402,16.00114273,16.76435505,16.16977374,15.51326488,13.84252699,14.40296055,10.94101207,15.57475936,247.2005534
2013_HAWAII,HAWAII,2013,0.102,2013_HAWAII,184760,2331770,310778,1962923,58069,2345917,1283872,770643,144746,146656,66303,169053,243.3086189,281.4129223,214.8438799,276.9943674,26.67957671,184760,11608.2,10.76324171,,14.7592649,12.74396082,14.58707196,11.06651395,14.76531364,14.16251778,13.65210722,11.97986247,11.9929717,11.19911713,15.916335,254.1399471
2013_IDAHO,IDAHO,2013,0.102,2013_IDAHO,272070,2015534,237912,1278155,499467,1967676,1113400,631575,107264,62882,55893,273080,240.7220198,286.4138816,219.302986,265.8282971,38.01421568,284834,14563.19,18.45572609,,14.61352144,12.47678285,14.1580549,13.21842352,14.58949042,14.02005567,13.45309869,11.68017508,11.14614194,11.02832114,19.55848959,253.0667961
2013_ILLINOIS,ILLINOIS,2013,0.102,2013_ILLINOIS,2069823,30057886,2311235,10382540,17364111,29517831,15285224,9509657,986182,1942608,61755,1921873,239.000204,284.8976472,218.5401839,264.6157135,28.78370457,2072880,135700.7,13.50832279,,17.31576232,14.75041928,16.25276282,16.76704276,17.29763179,16.63952388,16.16494508,13.89872291,14.57666867,11.12805693,15.27538178,251.7634372
2013_INDIANA,INDIANA,2013,0.102,2013_INDIANA,1002772,12236713,980013,7503451,3753249,11211155,5535933,3595471,527250,862576,54582,965699,248.5967774,287.7676538,225.3323408,259.9605695,19.80723294,1041369,59863.28,2.411443733,,16.41707796,13.89244783,15.92800032,15.23525913,16.32954653,15.62389738,15.19231227,13.27255681,13.76480525,11.00458615,17.39578921,255.4143354
2013_IOWA,IOWA,2013,0.102,2013_IOWA,499489,6281345,459132,3118413,2703800,6318241,3174989,1748683,254025,783793,59227,461724,245.7935055,285.0701378,223.8158046,270.2241686,14.63736435,499825,35080.24,0.389314733,,15.7502214,13.13421974,15.04996149,14.90729546,15.75607812,15.06794144,14.4715002,12.54231468,13.66902694,11.08625951,14.24804961,256.2259041
2013_KANSAS,KANSAS,2013,0.102,2013_KANSAS,488590,5667223,420820,3193838,2052565,5621023,2969201,1595974,243032,616590,55589,451692,246.1857019,289.5182561,223.3863688,266.898721,4.700428659,489043,41243.2,-7.157113918,,15.6473365,13.04708718,15.0738606,14.6317275,15.63915094,15.00093016,14.38012148,12.49807511,13.42908629,11.02286733,11.85754258,256.497262
2013_KENTUCKY,KENTUCKY,2013,0.102,2013_KENTUCKY,685009,7216175,867735,3960822,2387618,7413896,3663594,2323851,457079,729064,45518,624660,241.4699268,280.6454425,224.4275405,267.2729747,28.30505892,685167,42769.46,12.28505306,,15.8889623,13.77076836,15.28908885,14.78293348,15.91599335,15.2110819,14.75586299,13.12973823,13.59664351,10.82298984,16.02000586,253.4539711
2013_LOUISIANA,LOUISIANA,2013,0.102,2013_LOUISIANA,671156,8121179,1229248,3370399,3521532,7940880,3963343,2657751,436167,644212,42780,654114,231.3663086,272.7609665,210.4549632,269.0034496,24.08527577,710903,46493.41,8.79487225,,16.00711261,14.11903987,15.1276684,15.17153339,15.98466137,15.28972513,14.89011755,13.08290719,13.47290985,10.76095269,15.29040352,245.896422
2013_MAINE,MAINE,2013,0.102,2013_MAINE,184682,2650346,196466,1029166,1424714,2535405,1351259,867538,116847,70345,54116,170544,245.8470018,288.7311597,224.833289,266.8875236,18.18820225,185739,15222.08,5.986256127,,14.88732747,12.28537138,13.94138603,14.26660836,14.84299066,14.21367402,13.7705413,11.76574738,11.2582937,10.99601188,12.20194612,256.5747435
2013_MARYLAND,MARYLAND,2013,0.102,2013_MARYLAND,859252,13814727,828432,6093652,6892643,13284637,7303090,4243954,357919,955586,70464,798621,245.1693795,286.6413811,232.0559731,269.6164717,19.5959306,859638,57718.49,4.702297726,,16.53837247,13.72441675,15.71988484,15.84309188,16.49924552,15.90093481,15.35813265,12.88518869,13.86720675,11.25998393,14.89363287,258.3708014
2013_MASSACHUSETTS,MASSACHUSETTS,2013,0.102,2013_MASSACHUSETTS,920968,16114783,818054,6428534,8868195,16201905,9097982,4759997,467050,1283156,67982,884756,253.0337852,300.568235,232.373156,257.3512427,17.57112916,954773,70636.26,4.054374454,,16.69237432,13.71181034,15.77338379,16.09510855,16.6977661,16.1206899,15.47288431,13.15131831,14.16195994,11.22412495,13.51675471,260.8316047
2013_MICHIGAN,MICHIGAN,2013,0.102,2013_MICHIGAN,1381167,18270327,1636324,9882361,6751642,17468264,8885537,5675448,848456,962506,52691,1438772,236.8197784,280.1335971,217.3651677,269.193764,21.56071926,1555370,86153.59,3.507263801,,16.81791554,14.40508953,16.20338872,15.822423,16.77302302,16.09706217,15.64878677,13.74830022,13.87442229,10.96932665,18.05345546,250.8780768
2013_MINNESOTA,MINNESOTA,2013,0.102,2013_MINNESOTA,802454,10848720,646542,6792440,3409738,10942019,5826404,2652321,850969,1016760,65762,785355,253.4209611,294.5929726,227.0307418,273.8019031,21.43450974,845404,53584.59,5.657511166,,16.29668437,13.47652015,15.8284475,15.13927272,16.3052476,15.67503727,14.88807237,13.75125769,13.92925837,11.19092415,15.77699857,262.2116447
2013_MISSISSIPPI,MISSISSIPPI,2013,0.102,2013_MISSISSIPPI,492847,4444064,707522,2213501,1523041,4370050,2274357,1465175,284089,285801,44106,441726,231.1057214,271.1609673,208.5185365,277.0095591,21.85633135,493650,32613.46,6.719942873,,15.40420654,13.56665071,14.70721269,14.33334626,15.38741172,14.73433464,14.29461196,12.65416956,12.66017775,10.79147782,15.13638847,246.9486961
2013_MISSOURI,MISSOURI,2013,0.102,2013_MISSOURI,897224,10103589,894168,4235564,4973857,10001763,5139610,3082015,566933,833040,54321,847443,239.5483619,282.9884579,222.3341859,265.9429631,17.08739621,917900,66248.19,3.231923325,,16.22552798,13.80077567,15.35615376,15.51683286,16.21539865,15.54961447,15.03822087,13.34512312,13.72996365,10.99979288,13.85547288,252.7034922
2013_MONTANA,MONTANA,2013,0.102,2013_MONTANA,142797,1671053,210593,788329,672131,1679521,907018,545326,74629,111496,47650,132091,243.6988846,289.228453,222.9827493,271.0196546,15.99852435,142908,10199.89,1.987785017,,14.42609124,12.35480935,13.67479751,13.51533525,14.4311459,13.81504429,13.30626577,11.31741116,11.71887071,10.86876462,14.01073933,256.7324354
2013_NEBRASKA,NEBRASKA,2013,0.102,2013_NEBRASKA,303242,3870164,366241,1217306,2286617,3913038,2318463,1026626,168033,298231,58060,283652,243.1579291,285.0613485,223.2527851,253.1478182,15.58378356,303505,22102.87,1.852308864,,15.26593415,12.90817358,14.10927749,14.7397107,15.27695132,14.75354173,13.93891497,12.12904238,12.70275034,11.06635895,13.73147469,251.1549702
2013_NEVADA,NEVADA,2013,0.102,2013_NEVADA,431776,4131800,392009,2556472,1183319,4057443,2058538,1396907,166814,222161,48985,415933,236.2628994,278.2866809,213.7553136,267.2150118,34.99050475,445707,20694.95,13.45351142,,15.33135042,12.97616679,14.85126545,14.08096047,15.31319024,14.63463329,14.24689778,12.12176141,12.40828433,10.89639612,21.53699332,248.8799764
2013_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2013,0.102,2013_NEW HAMPSHIRE,187703,2976317,163890,1020089,1792338,2878534,1642945,879507,76488,72588,77007,174695,252.9935252,295.6651233,231.9983664,271.7657825,22.74674828,188974,14924.7,10.08491923,,15.0033239,12.10407746,13.93252715,14.49615818,14.96991841,14.40912763,13.78424351,11.34201586,11.28968161,11.34877832,12.66182905,263.1056994
2013_NEW_JERSEY,NEW_JERSEY,2013,0.102,2013_NEW JERSEY,1338657,28070096,1145079,10986132,15938885,28179900,15489942,9131634,1218744,933676,66707,1227423,246.8709092,296.0533511,228.7197441,269.2219146,30.72352392,1372203,110928.64,18.35338218,,17.24734208,14.0481109,16.30927102,16.68139899,17.25124623,16.65282818,16.12438192,14.11045809,13.84401147,11.20519188,12.37014174,260.2164798
2013_NEW_MEXICO,NEW_MEXICO,2013,0.102,2013_NEW MEXICO,327209,3518621,519318,2401884,597419,3536546,1709797,1096508,145330,514077,45485,311876,232.7814329,272.7618089,205.7564054,261.6959822,21.33508156,338220,22200.73,6.100447386,,15.17070642,13.2573984,14.7888907,13.3975007,15.17578781,14.44901192,14.00476785,11.98388901,13.24725505,10.82226459,15.23463418,243.2489074
2013_NEW_YORK,NEW_YORK,2013,0.102,2013_NEW YORK,2629805,59623918,3335657,23632698,32655563,60505950,38756656,14846782,1462376,3982327,58135,2476295,240.3498169,281.8077878,223.8133626,274.3077317,15.02148309,2710703,207060.33,1.93011498,,18.00069407,15.11730693,17.07526853,17.39865249,18.01537898,17.56993978,16.61042041,14.29269978,15.29450359,11.06764988,13.09136811,255.0696748
2013_NORTH_CAROLINA,NORTH_CAROLINA,2013,0.102,2013_NORTH CAROLINA,1468228,12729402,1579889,7891977,3257536,13650536,7681386,3957680,744037,653058,44493,1408648,244.8017329,285.6453884,222.2277152,276.3779878,17.3607049,1518465,98590.41,1.958953353,,16.4565517,14.36999186,15.97848394,15.09360835,16.52641606,15.95143727,15.28829526,13.61697275,13.48654794,10.80021386,15.40175155,257.2632061
2013_NORTH_DAKOTA,NORTH_DAKOTA,2013,0.102,2013_NORTH DAKOTA,101025,1405349,145905,685348,574096,1516575,718970,400607,94995,224615,57104,95125,246.4247949,290.5151113,224.083385,255.870077,15.61197561,101111,8677.44,3.959806309,,14.25292294,11.98783771,13.53480873,13.35767862,14.32909177,13.58270162,12.99786289,11.55870625,12.41926982,11.04975616,11.6521693,254.2233421
2013_OHIO,OHIO,2013,0.102,2013_OHIO,1613718,22536516,1721213,8990516,11824787,22015797,10800145,7376469,916885,1998557,50096,1593108,245.5497969,289.5280968,223.8877461,266.3460632,22.10173832,1729916,105999.8,5.781745264,,17.0277742,14.45566654,16.10880751,16.38283519,17.00439751,16.29219683,15.91093234,13.82586405,14.60506269,10.91882315,16.31999306,256.3279258
2013_OKLAHOMA,OKLAHOMA,2013,0.102,2013_OKLAHOMA,671445,5878111,715944,2890048,2272119,5796945,2800189,1972011,404107,557341,47266,624979,238.9218775,275.506732,216.9888765,264.5409997,21.95029671,673483,41774.7,5.828505287,,15.68387272,13.57848394,14.97391038,14.73335014,15.66996832,14.94232418,14.5916911,13.00656168,13.32805925,10.86067321,16.12179142,248.9896214
2013_OREGON,OREGON,2013,0.102,2013_OREGON,564006,6077498,471682,3041825,2563991,6228197,3261733,2067538,228499,343353,60795,550272,240.099252,283.5245891,219.1326742,267.7791997,24.55629139,587564,26410.15,2.30863282,,15.71723037,13.16118702,15.02509493,14.8542023,15.74172415,15.09489592,14.6389958,12.43641382,12.84364106,11.11238954,22.24765857,252.6339288
2013_PENNSYLVANIA,PENNSYLVANIA,2013,0.102,2013_PENNSYLVANIA,1623694,28484645,2049113,9764558,16670974,28495118,15456205,7737010,1178563,1501024,58252,1625876,244.01262,289.6236516,226.4023236,269.0869734,26.28389051,1763677,123146.79,11.96214489,,17.26200244,14.63004429,16.19139657,16.72630639,17.26237004,16.65064781,15.95865258,14.07693317,14.31878481,11.06966042,14.32174562,257.2813922
2013_RHODE_ISLAND,RHODE_ISLAND,2013,0.102,2013_RHODE ISLAND,136401,2282659,193393,841875,1247391,2231413,1265936,765178,96721,35089,62420,131518,241.4167352,284.0922122,222.8022398,261.9314952,31.13741339,142481,9871.31,16.70356419,,14.73797826,12.26960638,13.74051354,14.13369144,14.71527229,14.14844904,13.64499048,11.57671254,10.56276968,11.13876773,14.43384921,252.5606706
2013_SOUTH_CAROLINA,SOUTH_CAROLINA,2013,0.102,2013_SOUTH CAROLINA,722249,8254462,814137,3819285,3621040,8224795,3933177,2621911,426662,853410,47236,687431,236.6258997,279.8246086,213.6465439,268.2826627,23.96444626,735998,48072.1,8.654151932,,16.02339117,13.70701065,15.2527005,15.19939855,16.01979064,15.28208476,14.87654071,13.06087412,13.75412208,10.8600383,15.31029433,249.5949287
2013_SOUTH_DAKOTA,SOUTH_DAKOTA,2013,0.102,2013_SOUTH DAKOTA,130296,1316613,194731,408009,713873,1332496,663258,390637,64999,179586,58793,118992,240.9810997,287.2703906,217.9307449,272.0853653,21.66851774,130471,9333.89,7.690315729,,14.1876998,12.27650111,13.01617122,13.57558707,14.19969114,13.50204604,12.97266073,11.17925387,12.19553619,11.07890479,13.97820201,254.5669001
2013_TENNESSEE,TENNESSEE,2013,0.102,2013_TENNESSEE,992461,9008032,1165801,4097627,3744604,9248235,5191269,2780452,534815,564756,45887,914955,239.774787,277.7201273,219.7353947,266.6770524,19.80953218,993496,66406.23,4.848646728,,16.11075389,14.06604567,15.32304529,15.23295314,16.13706999,15.55961544,14.93525077,13.28680288,13.34127577,10.83106384,14.96088545,250.9768404
2013_TEXAS,TEXAS,2013,0.102,2013_TEXAS,4897523,49734537,5695947,18873046,25165544,50674724,24226519,14150552,2585417,5472152,57254,4761971,241.9262887,288.1989676,216.9095971,261.4490507,19.27182311,5077659,327356.92,3.760744251,,17.81933687,15.65239214,16.85037204,17.13811303,17.83806451,17.10008513,16.5623909,14.86252408,15.61230923,11.0523795,15.51107886,252.120976
2013_UTAH,UTAH,2013,0.102,2013_UTAH,562315,4300793,409774,2235917,1655102,4584624,2361179,1097484,309365,698249,67986,575075,242.8206887,284.3314862,222.7676355,268.1007728,37.72022432,613279,26609.86,14.67316583,,15.37143669,13.02048778,14.7172887,14.41649991,15.43534536,14.77179834,14.00565756,12.7394038,13.55345776,11.22418379,23.0470585,254.5051458
2013_VERMONT,VERMONT,2013,0.102,2013_VERMONT,89200,1817307,114697,1431621,270989,1809138,935593,538854,57026,55825,59213,82475,247.8032947,295.4695624,227.9865191,265.3595046,15.00574108,89624,8402.74,4.33969643,,14.509993,11.74717586,14.27144464,12.60696022,14.50548776,13.84606254,13.29432665,11.04838929,11.02710379,11.0860231,10.66604465,259.1547202
2013_VIRGINIA,VIRGINIA,2013,0.102,2013_VIRGINIA,1264880,15322318,1108879,5874323,8339116,15634918,8445746,4874065,626080,1089417,73010,1177767,246.1774569,288.1429595,228.5557377,263.6841377,21.71210601,1265419,89388.63,7.555730639,,16.64194773,14.01598686,15.68322809,16.03359448,16.66214401,16.04630015,15.49656556,13.44436015,13.99827996,11.29547841,14.15637537,256.640073
2013_WASHINGTON,WASHINGTON,2013,0.102,2013_WASHINGTON,1050901,12242231,1042200,7159428,4040603,12097549,5911337,3777476,537261,1443002,64897,977377,246.2883381,289.9569887,225.0488633,270.0419258,25.67468792,1051694,53698.77,6.089621075,,16.4175288,13.95397113,15.88106736,15.30903121,16.40564014,15.6895093,15.24169333,13.291366,14.27936293,11.17768339,19.58506685,257.834029
2013_WEST_VIRGINIA,WEST_VIRGINIA,2013,0.102,2013_WEST VIRGINIA,282310,3486366,383169,2027414,1075783,3488877,1828234,1130079,225073,284685,43449,259417,237.4406327,274.4301347,214.6634013,274.3685477,19.62612613,283044,20101.15,5.54514071,,15.1614972,12.95335813,14.61939836,13.98568604,15.16221718,14.51598774,14.03492481,12.42130678,12.6562653,10.77646983,14.08098542,250.2256791
2013_WISCONSIN,WISCONSIN,2013,0.102,2013_WISCONSIN,863737,11097447,827432,5587013,4683002,10845059,5637545,3551036,496850,521352,59663,812892,244.7062916,288.7457808,220.8181034,267.5898643,19.14673685,872436,57550.78,3.987324585,,16.31935235,13.72320892,15.63308207,15.45657663,16.29634685,15.64208596,15.17987666,13.21317016,13.26130743,11.09359405,15.15941226,255.46501
2013_WYOMING,WYOMING,2013,0.102,2013_WYOMING,91533,1695967,113501,881114,701352,1675477,846872,546422,52001,213920,60140,84591,246.5224009,288.1191373,225.848975,272.0361244,21.3501733,91533,7349.54,8.895924464,,14.44089035,11.73669364,13.78606901,13.55789189,14.42873517,13.74643155,13.30827356,10.95614494,12.3704841,11.10155717,12.45424884,258.1316594
2015_ALABAMA,ALABAMA,2015,0.083,2015_ALABAMA,734974,7360222,795238,4080167,2484817,7501799,3817479,2414860,594283,510091,47175,688176,230.9774227,266.5553185,217.0490898,269.0200282,12.16996232,744164,42736.79,-5.242763346,,15.89133562,13.66613169,15.30138344,14.80544454,15.91038838,15.23483578,14.77688684,13.37484588,13.22207939,10.84135434,17.41272566,245.9004648
2015_ALASKA,ALASKA,2015,0.083,2015_ALASKA,130755,2920986,344111,2026555,550320,2968341,1484610,1068849,92766,281914,79611,122068,236.328417,280.4934562,212.7926002,258.7537615,23.51042038,131176,7759.08,6.604292332,,14.96716676,12.82845453,14.60158283,13.29799017,14.98324874,14.29039764,13.96182789,11.51757044,12.62909231,11.36464252,16.90612805,247.0920587
2015_ARIZONA,ARIZONA,2015,0.083,2015_ARIZONA,944978,8230507,1093834,3232013,3904660,7902600,3846357,2880184,478876,497662,55378,1029470,237.6117554,282.9194894,215.3113365,260.3170188,31.09813503,1111695,48124.48,7.997729582,,16.00309314,13.98493448,15.06835069,15.25741624,15.96243735,15.24237199,14.95309971,13.15893194,13.19741138,11.00167265,23.10040545,249.0399
2015_ARKANSAS,ARKANSAS,2015,0.083,2015_ARKANSAS,479682,5308625,581412,4075118,652095,5350543,2620399,1772639,290396,511556,45362,454375,235.2154697,275.0647564,218.0774962,262.7693918,17.13407145,490917,35430.04,3.278117576,,15.56457838,13.35294987,15.30014523,13.4676805,15.57244358,14.85857212,14.46771492,12.65873576,13.22494731,10.802165,13.85595387,247.7817785
2015_CALIFORNIA,CALIFORNIA,2015,0.083,2015_CALIFORNIA,6226523,78248042,7556365,42360470,28331207,78365958,38951948,23501848,3754315,6373893,67448,5799332,231.549345,275.324573,212.6779485,258.768268,23.10345326,6312161,267685.03,-0.477099606,,18.25512933,15.91763578,17.64146114,17.23920944,18.25663515,17.55757431,17.05232458,15.21815137,15.74745595,11.19884718,23.58055286,244.5800336
2015_COLORADO,COLORADO,2015,0.083,2015_COLORADO,872320,9648297,715254,4354525,4578518,9557682,4578938,3170482,397263,923360,70585,834481,241.5635756,285.5391887,224.0232249,258.9868426,17.23519038,889006,51388.05,-0.064668241,,16.16202695,13.56012797,15.36646106,15.41662089,16.15259076,15.41671262,15.04912915,12.97208878,13.81550944,11.2443079,17.29985862,252.528208
2015_CONNECTICUT,CONNECTICUT,2015,0.083,2015_CONNECTICUT,505366,11099837,444073,4353546,6302218,10542667,6006275,3233901,362941,530491,77255,501292,240.1594689,283.9566773,228.9475434,268.0732253,19.2195595,542678,42061.94,6.317681938,,16.30217595,13.08347921,15.36623621,15.73614716,16.25067607,15.68805028,15.06893467,12.88173053,13.26129324,11.33460189,12.90187756,255.2842287
2015_DELAWARE,DELAWARE,2015,0.083,2015_DELAWARE,121845,2017075,137544,1142333,737198,1975093,1072395,583951,122741,103129,61216,124807,238.6780188,279.8102438,223.6986968,273.0480304,23.08823529,134042,9648.75,9.196073097,,14.59689397,11.91143411,14.02831819,13.59034676,14.57586101,13.96513999,13.35730732,11.79756669,11.62347088,11.10189884,13.8921622,253.8087475
2015_FLORIDA,FLORIDA,2015,0.083,2015_FLORIDA,2743641,26971491,3118041,10661586,13191864,27277049,14931173,8186082,1816178,1681665,51750,2592720,242.6643209,275.323818,227.188969,247.6534449,20.44698031,2756944,180442.27,5.168165655,,17.19002595,15.03245045,16.26189271,16.4748458,17.20129118,16.5986967,15.99768092,14.49197982,14.4150299,10.93391468,15.27881466,248.2076382
2015_GEORGIA,GEORGIA,2015,0.083,2015_GEORGIA,1717805,18584666,1831221,8310872,8442573,18501103,10081483,5324072,996277,1879063,53809,1628449,236.4525193,278.7117968,222.0134973,277.1913634,19.86530084,1744437,111469.8,4.21588728,,16.81758236,14.50022848,16.01281006,16.02853265,16.81307588,16.2059459,15.56748395,13.89151558,14.52601877,10.97293099,15.64941356,253.5922942
2015_HAWAII,HAWAII,2015,0.083,2015_HAWAII,182384,2703683,259390,2381547,62746,2521004,1377713,835930,145560,161801,68379,166729,237.8958068,279.340145,215.124313,263.3830014,17.5219005,182384,11662.71,1.883682622,,14.88986044,12.54582297,14.7629958,11.12658508,14.81990276,14.2156704,13.71603512,11.96807862,12.07385743,11.21255601,15.63821788,248.9358166
2015_IDAHO,IDAHO,2015,0.083,2015_IDAHO,274131,2167967,232449,1381205,554313,2029520,1130814,663005,108684,75680,54716,271203,238.7996247,283.7423253,221.6900662,262.2686053,34.69641244,290885,15609.12,16.06083273,,14.66903539,12.43616109,14.21820183,13.30521976,14.60304484,14.01818325,13.48427278,11.67593484,11.31400417,10.98964642,18.63557971,251.6251554
2015_ILLINOIS,ILLINOIS,2015,0.083,2015_ILLINOIS,2047123,32096832,2262192,11858968,17975672,32410033,17313173,10279691,992075,2056951,64032,1905851,237.3078138,281.9685673,222.0222677,257.3504398,32.27161657,2050239,132455.94,16.7929676,,17.36400286,14.71157978,16.3683299,16.78426481,17.37371356,16.74671318,16.22541573,13.88728896,14.61647032,11.14687321,15.47864898,249.6622722
2015_INDIANA,INDIANA,2015,0.083,2015_INDIANA,1004215,12456571,929878,7676341,3850352,11378564,5537406,3712136,547516,948358,55097,968731,247.6521836,287.1752011,227.2788913,268.5534796,20.87379797,1046269,56547.39,2.371281764,,16.4174938,13.82254364,15.93338853,15.2434101,16.32697676,15.60677169,15.20685298,13.29288193,13.84222232,10.99658552,18.50251621,257.6649389
2015_IOWA,IOWA,2015,0.083,2015_IOWA,505311,6714410,458457,3460798,2795155,6772654,3383909,1912222,262267,842674,64500,468796,243.3399119,286.41622,223.6293988,266.8067283,14.04369682,505311,35684.09,-0.116983755,,15.79950149,13.11535675,15.13674472,14.92313309,15.80813856,15.11427708,14.54351144,12.55685332,13.72407042,11.15415547,14.16068057,255.0480648
2015_KANSAS,KANSAS,2015,0.083,2015_KANSAS,496920,5991731,475273,3967809,1548649,6175724,3051755,1692953,250584,963767,58152,453928,241.0672085,283.8710963,221.0898804,268.2534677,5.139450252,497275,37659.08,-8.065200525,,15.68562588,13.15137962,15.27345958,14.33262846,15.71587165,15.01096236,14.42171987,12.51128444,13.85833981,11.05055052,13.20465078,253.5704132
2015_KENTUCKY,KENTUCKY,2015,0.083,2015_KENTUCKY,688475,7548871,848963,4176753,2523155,7554887,3807748,2417226,468694,600859,44926,636640,241.7277619,277.9472601,228.0551683,268.2005963,24.80692811,688640,41585.62,8.247357761,,15.91664354,13.73150585,15.32477968,14.82075563,15.91744016,15.23228346,14.77786613,13.13744035,13.38585055,10.79250694,16.55957035,253.9826967
2015_LOUISIANA,LOUISIANA,2015,0.083,2015_LOUISIANA,661015,8448743,1235580,3480365,3732798,8437263,4100906,2774314,416066,780338,48673,664995,234.2819018,268.4323551,216.1993372,266.7655306,22.83710974,716800,46339.54,7.368678249,,16.0292632,14.10678602,15.1423827,15.21240361,16.02790349,15.30645345,14.91564904,13.01833415,13.64721741,10.87261471,15.4684315,246.4197812
2015_MAINE,MAINE,2015,0.083,2015_MAINE,176176,2739589,183883,1060925,1494781,2596180,1406898,910381,109541,55686,53796,168778,242.2446541,284.875477,223.7286079,267.7729001,17.32581513,182470,14936.73,5.10962055,,14.90305344,12.20178993,13.9543867,14.29722523,14.84928666,14.23663281,13.80135344,11.68378916,11.00721902,10.97268936,12.21619458,254.6554098
2015_MARYLAND,MARYLAND,2015,0.083,2015_MARYLAND,874108,14491642,819162,6267624,7404856,13882823,7686024,4358416,386104,1050651,78002,814671,239.4997509,283.1490341,222.9441896,255.4694178,18.48459803,874514,59194.27,3.710972137,,16.5688176,13.69577211,15.73064286,15.89738153,16.52589785,15.93464914,15.36735421,12.94359701,13.9446555,11.34422471,14.77362589,250.2655981
2015_MASSACHUSETTS,MASSACHUSETTS,2015,0.083,2015_MASSACHUSETTS,916130,16985185,778939,6808436,9397810,16972319,9774884,5043032,497880,1034539,71926,895431,250.5657778,296.9085714,235.2754234,268.3912363,17.10920868,955844,71859.02,3.80755219,,16.72758702,13.64542298,15.81340796,16.13572221,16.72682925,16.17506176,15.51325301,13.19784933,13.92920144,11.26312806,13.30165649,262.7852522
2015_MICHIGAN,MICHIGAN,2015,0.083,2015_MICHIGAN,1345009,19025996,1582706,10510346,6932944,17742903,9040821,5839572,831874,967476,57450,1419183,235.7288937,278.1686519,216.3066302,267.9055297,21.02180189,1537922,85038.32,2.936755056,,16.84105178,14.35438157,16.24760563,15.83153007,16.77123113,16.09699551,15.65990303,13.71117123,13.86218087,11.03840525,18.08504684,249.5274264
2015_MINNESOTA,MINNESOTA,2015,0.083,2015_MINNESOTA,807044,11684249,629909,7567199,3487141,11969872,6257807,2933999,893322,1328863,72847,800793,249.575847,294.147778,223.35292,274.4975681,18.84250746,857235,55689.64,3.449428965,,16.35348722,13.43306561,15.91906851,15.14432773,16.37763835,15.72907533,14.97161186,13.78243735,14.17956922,11.2758516,15.3930785,260.3935283
2015_MISSISSIPPI,MISSISSIPPI,2015,0.083,2015_MISSISSIPPI,490189,4592343,672366,2324855,1595122,4624539,2350872,1525340,285117,407791,42435,441733,234.2430531,270.5804793,214.1106869,264.4967551,21.07717501,490917,32311.15,5.883751073,,15.41963588,13.49829308,14.7389032,14.36219575,15.42662222,14.75003185,14.31746286,12.64038987,12.99824504,10.73546374,15.19342394,245.8577436
2015_MISSOURI,MISSOURI,2015,0.083,2015_MISSOURI,892779,10623391,948600,4441091,5233700,10540353,5387766,3266781,615166,869078,62742,852108,238.9649225,280.8214257,222.7255168,270.2368178,16.37791187,917785,67355.55,2.751937466,,16.25830379,13.84247746,15.38614559,15.55036401,16.25045656,15.57937635,15.07905062,13.4093824,13.75492313,11.12652133,13.6259744,253.1871707
