Key,Value
1997_OKLAHOMA,620695
1996_OKLAHOMA,616393
1995_OKLAHOMA,609718
1994_OKLAHOMA,604076
1993_OKLAHOMA,597096
1992_OKLAHOMA,588263
1991_OKLAHOMA,579087
2018_OREGON,608014
2017_OREGON,578947
2016_OREGON,576407
2015_OREGON,601318
2014_OREGON,593000
2013_OREGON,587564
2012_OREGON,568208
2011_OREGON,570720
2010_OREGON,582839
2009_OREGON,575393
2008_OREGON,565586
2007_OREGON,562574
2006_OREGON,552194
2005_OREGON,552505
2004_OREGON,551273
2003_OREGON,554071
2002_OREGON,551480
2001_OREGON,546231
2000_OREGON,545033
1999_OREGON,542809
1998_OREGON,541346
1997_OREGON,537854
1996_OREGON,527914
1995_OREGON,521945
1994_OREGON,516611
1993_OREGON,510122
1992_OREGON,498614
1991_OREGON,472394
2018_PENNSYLVANIA,1726809
2017_PENNSYLVANIA,1727497
2016_PENNSYLVANIA,1717414
2015_PENNSYLVANIA,1743160
2014_PENNSYLVANIA,1755236
2013_PENNSYLVANIA,1763677
2012_PENNSYLVANIA,1771395
2011_PENNSYLVANIA,1793284
2010_PENNSYLVANIA,1785993
2009_PENNSYLVANIA,1775029
2008_PENNSYLVANIA,1801971
2007_PENNSYLVANIA,1871060
2006_PENNSYLVANIA,1830684
2005_PENNSYLVANIA,1828089
2004_PENNSYLVANIA,1821146
2003_PENNSYLVANIA,1816747
2002_PENNSYLVANIA,1821627
2001_PENNSYLVANIA,1814311
2000_PENNSYLVANIA,1816716
1999_PENNSYLVANIA,1816414
1998_PENNSYLVANIA,1815151
1997_PENNSYLVANIA,1804256
1996_PENNSYLVANIA,1787533
1995_PENNSYLVANIA,1764946
1994_PENNSYLVANIA,1744082
1993_PENNSYLVANIA,1717613
1992_PENNSYLVANIA,1692797
1991_PENNSYLVANIA,1667834
2018_RHODE ISLAND,142949
2017_RHODE ISLAND,142150
2016_RHODE ISLAND,142014
2015_RHODE ISLAND,141959
2014_RHODE ISLAND,142008
2013_RHODE ISLAND,142481
2012_RHODE ISLAND,142854
2011_RHODE ISLAND,143793
2010_RHODE ISLAND,145118
2009_RHODE ISLAND,145342
2008_RHODE ISLAND,147629
2007_RHODE ISLAND,151612
2006_RHODE ISLAND,153422
2005_RHODE ISLAND,156498
2004_RHODE ISLAND,159375
2003_RHODE ISLAND,159205
2002_RHODE ISLAND,158046
2001_RHODE ISLAND,157347
2000_RHODE ISLAND,156454
1999_RHODE ISLAND,154785
1998_RHODE ISLAND,153321
1997_RHODE ISLAND,151324
1996_RHODE ISLAND,149799
1995_RHODE ISLAND,147487
1994_RHODE ISLAND,145676
1993_RHODE ISLAND,143798
1992_RHODE ISLAND,142144
1991_RHODE ISLAND,138813
2018_SOUTH CAROLINA,777507
2017_SOUTH CAROLINA,771250
2016_SOUTH CAROLINA,763533
2015_SOUTH CAROLINA,756523
2014_SOUTH CAROLINA,745657
2013_SOUTH CAROLINA,735998
2012_SOUTH CAROLINA,727186
2011_SOUTH CAROLINA,725838
2010_SOUTH CAROLINA,723143
2009_SOUTH CAROLINA,718113
2008_SOUTH CAROLINA,712317
2007_SOUTH CAROLINA,708021
2006_SOUTH CAROLINA,701544
2005_SOUTH CAROLINA,703736
2004_SOUTH CAROLINA,699198
2003_SOUTH CAROLINA,694389
2002_SOUTH CAROLINA,676198
2001_SOUTH CAROLINA,677411
2000_SOUTH CAROLINA,666780
1999_SOUTH CAROLINA,664600
1998_SOUTH CAROLINA,659273
1997_SOUTH CAROLINA,652816
1996_SOUTH CAROLINA,645586
1995_SOUTH CAROLINA,648725
1994_SOUTH CAROLINA,643696
1993_SOUTH CAROLINA,640464
1992_SOUTH CAROLINA,627470
1991_SOUTH CAROLINA,622112
2018_SOUTH DAKOTA,137823
2017_SOUTH DAKOTA,136302
2016_SOUTH DAKOTA,134253
2015_SOUTH DAKOTA,133040
2014_SOUTH DAKOTA,130890
2013_SOUTH DAKOTA,130471
2012_SOUTH DAKOTA,128016
2011_SOUTH DAKOTA,126128
2010_SOUTH DAKOTA,123713
2009_SOUTH DAKOTA,126429
2008_SOUTH DAKOTA,121606
2007_SOUTH DAKOTA,121158
2006_SOUTH DAKOTA,122012
2005_SOUTH DAKOTA,122798
2004_SOUTH DAKOTA,125537
2003_SOUTH DAKOTA,130048
2002_SOUTH DAKOTA,127542
2001_SOUTH DAKOTA,128603
2000_SOUTH DAKOTA,131037
1999_SOUTH DAKOTA,132495
1998_SOUTH DAKOTA,142443
1997_SOUTH DAKOTA,143331
1996_SOUTH DAKOTA,144685
1995_SOUTH DAKOTA,143482
1994_SOUTH DAKOTA,142825
1993_SOUTH DAKOTA,134573
1992_SOUTH DAKOTA,131576
1991_SOUTH DAKOTA,129164
2018_TENNESSEE,1001967
2017_TENNESSEE,1001562
2016_TENNESSEE,1001235
2015_TENNESSEE,995475
2014_TENNESSEE,993556
2013_TENNESSEE,993496
2012_TENNESSEE,999693
2011_TENNESSEE,987422
2010_TENNESSEE,972549
2009_TENNESSEE,971950
2008_TENNESSEE,964259
2007_TENNESSEE,978368
2006_TENNESSEE,953928
2005_TENNESSEE,941091
2004_TENNESSEE,936682
2003_TENNESSEE,927608
2002_TENNESSEE,924899
2001_TENNESSEE,909161
2000_TENNESSEE,916202
1999_TENNESSEE,905454
1998_TENNESSEE,893044
1997_TENNESSEE,904818
1996_TENNESSEE,893770
1995_TENNESSEE,881425
1994_TENNESSEE,866557
1993_TENNESSEE,855231
1992_TENNESSEE,833651
1991_TENNESSEE,824595
2018_TEXAS,5401341
2017_TEXAS,5360849
2016_TEXAS,5301477
2015_TEXAS,5233765
2014_TEXAS,5153702
2013_TEXAS,5077659
2012_TEXAS,5000470
2011_TEXAS,4935715
2010_TEXAS,4850210
2009_TEXAS,4752148
2008_TEXAS,4674832
2007_TEXAS,4599509
2006_TEXAS,4525394
2005_TEXAS,4405215
2004_TEXAS,4331751
2003_TEXAS,4259823
2002_TEXAS,4163447
2001_TEXAS,4059619
2000_TEXAS,3991783
1999_TEXAS,3945367
1998_TEXAS,3891877
1997_TEXAS,3828975
1996_TEXAS,3748167
1995_TEXAS,3677171
1994_TEXAS,3608262
1993_TEXAS,3541769
1992_TEXAS,3464371
1991_TEXAS,3382887
2018_UTAH,668274
2017_UTAH,659801
2016_UTAH,647870
2015_UTAH,635577
2014_UTAH,625461
2013_UTAH,613279
2012_UTAH,598832
2011_UTAH,585552
2010_UTAH,571586
2009_UTAH,559778
2008_UTAH,576244
2007_UTAH,523386
2006_UTAH,508430
2005_UTAH,503607
2004_UTAH,495981
2003_UTAH,489262
2002_UTAH,484677
2001_UTAH,481485
2000_UTAH,480255
1999_UTAH,481176
1998_UTAH,482957
1997_UTAH,481812
1996_UTAH,477121
1995_UTAH,474675
1994_UTAH,471365
1993_UTAH,463870
1992_UTAH,456430
1991_UTAH,446652
2018_VERMONT,88028
2017_VERMONT,88428
2016_VERMONT,87866
2015_VERMONT,87311
2014_VERMONT,88690
2013_VERMONT,89624
2012_VERMONT,89908
2011_VERMONT,96858
2010_VERMONT,91451
2009_VERMONT,93625
2008_VERMONT,94038
2007_VERMONT,95399
2006_VERMONT,96638
2005_VERMONT,98352
2004_VERMONT,99103
2003_VERMONT,99978
2002_VERMONT,101179
2001_VERMONT,102049
2000_VERMONT,104559
1999_VERMONT,105120
1998_VERMONT,105984
1997_VERMONT,106341
1996_VERMONT,105565
1995_VERMONT,104533
1994_VERMONT,102755
1993_VERMONT,98558
1992_VERMONT,97137
1991_VERMONT,95762
2018_VIRGINIA,1291462
2017_VIRGINIA,1287026
2016_VIRGINIA,1283590
2015_VIRGINIA,1280381
2014_VIRGINIA,1273825
2013_VIRGINIA,1265419
2012_VIRGINIA,1257883
2011_VIRGINIA,1251440
2010_VIRGINIA,1245340
2009_VIRGINIA,1235795
2008_VIRGINIA,1230857
2007_VIRGINIA,1220440
2006_VIRGINIA,1213616
2005_VIRGINIA,1204739
2004_VIRGINIA,1192092
2003_VIRGINIA,1177229
2002_VIRGINIA,1163091
2001_VIRGINIA,1144915
2000_VIRGINIA,1133994
1999_VIRGINIA,1124022
1998_VIRGINIA,1110815
1997_VIRGINIA,1096093
1996_VIRGINIA,1079854
1995_VIRGINIA,1060809
1994_VIRGINIA,1045471
1993_VIRGINIA,1031925
1992_VIRGINIA,1016204
1991_VIRGINIA,998601
2018_WASHINGTON,1110367
2017_WASHINGTON,1101711
2016_WASHINGTON,1087030
2015_WASHINGTON,1073638
2014_WASHINGTON,1058936
2013_WASHINGTON,1051694
2012_WASHINGTON,1045453
2011_WASHINGTON,1043788
2010_WASHINGTON,1035347
2009_WASHINGTON,1037018
2008_WASHINGTON,1030247
2007_WASHINGTON,1026774
2006_WASHINGTON,1031985
2005_WASHINGTON,1020005
2004_WASHINGTON,1021349
2003_WASHINGTON,1014798
2002_WASHINGTON,1009200
2001_WASHINGTON,1004770
2000_WASHINGTON,1003714
1999_WASHINGTON,998053
1998_WASHINGTON,991235
1997_WASHINGTON,974504
1996_WASHINGTON,956572
1995_WASHINGTON,938314
1994_WASHINGTON,915952
1993_WASHINGTON,896475
1992_WASHINGTON,869327
1991_WASHINGTON,839709
2018_WEST VIRGINIA,272266
2017_WEST VIRGINIA,273855
2016_WEST VIRGINIA,277452
2015_WEST VIRGINIA,280310
2014_WEST VIRGINIA,280958
2013_WEST VIRGINIA,283044
2012_WEST VIRGINIA,282870
2011_WEST VIRGINIA,282879
2010_WEST VIRGINIA,282662
2009_WEST VIRGINIA,282729
2008_WEST VIRGINIA,282535
2007_WEST VIRGINIA,281939
2006_WEST VIRGINIA,280866
2005_WEST VIRGINIA,280129
2004_WEST VIRGINIA,281215
2003_WEST VIRGINIA,282455
2002_WEST VIRGINIA,282885
2001_WEST VIRGINIA,286367
2000_WEST VIRGINIA,291811
1999_WEST VIRGINIA,297530
1998_WEST VIRGINIA,301419
1997_WEST VIRGINIA,304052
1996_WEST VIRGINIA,307112
1995_WEST VIRGINIA,310511
1994_WEST VIRGINIA,314383
1993_WEST VIRGINIA,318296
1992_WEST VIRGINIA,320249
1991_WEST VIRGINIA,322389
2018_WISCONSIN,860753
2017_WISCONSIN,864432
2016_WISCONSIN,867800
2015_WISCONSIN,871432
2014_WISCONSIN,874414
2013_WISCONSIN,872436
2012_WISCONSIN,871105
2011_WISCONSIN,872286
2010_WISCONSIN,872436
2009_WISCONSIN,873750
2008_WISCONSIN,874633
2007_WISCONSIN,876700
2006_WISCONSIN,875174
2005_WISCONSIN,864757
2004_WISCONSIN,880031
2003_WISCONSIN,881231
2002_WISCONSIN,879361
2001_WISCONSIN,879476
2000_WISCONSIN,877753
1999_WISCONSIN,879542
1998_WISCONSIN,881780
1997_WISCONSIN,879259
1996_WISCONSIN,870175
1995_WISCONSIN,860581
1994_WISCONSIN,844001
1993_WISCONSIN,829415
1992_WISCONSIN,814671
1991_WISCONSIN,797621
2018_WYOMING,94258
2017_WYOMING,94170
2016_WYOMING,94717
2015_WYOMING,94067
2014_WYOMING,92732
2013_WYOMING,91533
2012_WYOMING,90099
2011_WYOMING,89009
2010_WYOMING,88155
2009_WYOMING,87161
2008_WYOMING,86422
2007_WYOMING,85193
2006_WYOMING,84409
2005_WYOMING,84733
2004_WYOMING,87462
2003_WYOMING,88116
2002_WYOMING,88128
2001_WYOMING,89940
2000_WYOMING,92105
1999_WYOMING,95241
1998_WYOMING,97115
1997_WYOMING,99058
1996_WYOMING,99859
1995_WYOMING,100314
1994_WYOMING,100899
1993_WYOMING,100313
1992_WYOMING,102074
1991_WYOMING,98226
