PRIMARY_KEY,STATE,YEAR,ALTERNATIVE_KEY,ENROLL,,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,KINDERGARTEN_STUDENTS,KINDERGARTEN_TEACHERS,KINDERGARTEN_STUDENT_TEACHER_RATIO,ALL_STUDENTS,ALL_TEACHERS,ALL_STUDENT_TEACHER_RATIO,KINDERGARTEN_ALL_RATIO_DIFF,MEDIAN_INCOME,
1999_IDAHO,IDAHO,1999,1999_IDAHO,,,1405250,96761,867752,440737,1409367,763181,408262,57605,148467,2158,17024,19125,18589,17811,149624,76314,228096,,,,,17318,507,34.15779093,244722,13426,18.22746909,-15.93032184,54124,13426
1999_ILLINOIS,ILLINOIS,1999,1999_ILLINOIS,,,16208970,1089732,5665008,9454230,16783840,8205446,4827070,686866,2243726,58604,149840,158444,149397,126984,1251482,563940,1874026,,,,,150953,4759,31.71947888,2011530,121758,16.52072143,-15.19875745,70044,121758
1999_INDIANA,INDIANA,1999,1999_INDIANA,,,8167164,377681,4094272,3695211,8196714,4027481,2251783,370124,808948,4997,70438,79139,74540,64647,621216,287282,913495,,,,,71996,2332,30.87307033,989001,58084,17.02708147,-13.84598886,61741,58084
1999_IOWA,IOWA,1999,1999_IOWA,,,3740509,186056,1776000,1778453,3789049,1815795,1054419,245363,340182,5497,34596,36766,37966,37124,289970,155506,450973,,,,,35772,1948,18.36344969,498214,32822,15.17927,-3.18417969,62134,32822
1999_KANSAS,KANSAS,1999,1999_KANSAS,,,3390596,201872,2093218,1095506,3189867,1590684,1031073,204037,218426,2811,30845,35722,36759,32344,284169,143129,430109,,,,,31279,1147,27.27027027,472353,32003,14.75964753,-12.51062274,56465,32003
1999_KENTUCKY,KENTUCKY,1999,1999_KENTUCKY,,,4188131,379440,2584984,1223707,4305678,2236724,1254812,245016,477275,15609,46373,49962,48427,39111,391065,186919,593593,,,,,46900,1254,37.40031898,655687,40803,16.06957822,-21.33074076,51007,40803
1999_LOUISIANA,LOUISIANA,1999,1999_LOUISIANA,,,4641847,532951,2364871,1744025,4702496,2547187,1328631,308590,418504,16818,56021,57735,55710,42344,466950,205282,689050,,,,,58922,2736,21.53581871,768734,49124,15.64884781,-5.8869709,49368,49124
1999_MAINE,MAINE,1999,1999_MAINE,,,1708133,88888,740050,879195,1699835,1000023,447288,70608,86425,1101,14274,16530,17493,13022,131629,59860,192590,,,,,14745,829,17.78648975,211051,15890,13.28200126,-4.504488488,58754,15890
1999_MARYLAND,MARYLAND,1999,1999_MARYLAND,,,6850334,372016,2686695,3791623,6892276,3660046,2096627,304175,608284,19285,56942,69077,62776,50632,527889,236400,783574,,,,,57813,732,78.9795082,841671,49840,16.88745987,-62.09204833,78926,49840
1999_MASSACHUSETTS,MASSACHUSETTS,1999,1999_MASSACHUSETTS,,,8388120,413600,3571654,4402866,8673439,5220083,2332767,271812,425998,19539,70029,79385,72545,56440,612594,265174,897307,,,,,71390,1920,37.18229167,962317,69752,13.79626391,-23.38602776,66529,69752
1999_MICHIGAN,MICHIGAN,1999,1999_MICHIGAN,,,15248112,1018825,9519308,4709979,15837858,7222378,4848897,701589,1875573,24574,128059,133215,122548,96303,1024597,454253,1503424,,,,,131021,3539,37.02204012,1720287,93220,18.45405492,-18.5679852,69680,93220
1999_MINNESOTA,MINNESOTA,1999,1999_MINNESOTA,,,6949149,322148,3873937,2753064,7450965,3622534,1855510,497073,965469,9234,58952,64934,67705,67044,512177,273671,795082,,,,,61023,1826,33.41894852,856455,54449,15.72948998,-17.68945854,71115,54449
1999_MISSISSIPPI,MISSISSIPPI,1999,1999_MISSISSIPPI,,,2532681,339359,1374920,818402,2811852,1377699,730765,181454,455812,1549,37906,40151,37344,26500,316525,129342,447416,,,,,39509,1651,23.93034525,502379,31140,16.13291586,-7.797429381,49102,31140
1999_MISSOURI,MISSOURI,1999,1999_MISSOURI,,,6238901,403205,2964597,2871099,6228001,3267404,1780317,354185,615448,18181,64608,70359,69850,56213,559158,262807,840146,,,,,67374,3135,21.49090909,913494,62449,14.62784032,-6.863068773,62565,62449
1999_MONTANA,MONTANA,1999,1999_MONTANA,,,1049369,115211,466300,467858,1026263,590589,313874,40088,69898,498,10335,12046,12975,11571,96406,49965,146869,,,,,10848,528,20.54545455,159988,10221,15.65287154,-4.892583006,46925,10221
1999_NEBRASKA,NEBRASKA,1999,1999_NEBRASKA,,,2212104,150963,805824,1255317,2062226,1127843,541116,85361,244788,4631,20576,21969,22452,21630,171807,91247,267685,,,,,21145,911,23.21075741,291140,20310,14.33481044,-8.875946971,58397,20310
1999_NEVADA,NEVADA,1999,1999_NEVADA,,,2089048,92027,1324474,672547,2298474,1038564,642090,65517,448757,2043,25163,27660,24268,18139,211728,85966,299737,,,,,23986,515,46.57475728,311061,16415,18.94980201,-27.62495527,62683,16415
1999_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1999,1999_NEW HAMPSHIRE,,,1498286,58224,127705,1312357,1491560,859115,401938,46962,84168,1711,9048,17275,16793,12734,135527,59868,197106,,,,,8831,295,29.93559322,204713,13290,15.40353649,-14.53205673,69629,13290
1999_NEW_JERSEY,NEW_JERSEY,1999,1999_NEW JERSEY,,,14977501,534670,5870448,8572383,14927302,7900043,4702475,536974,1113055,14194,89520,100361,88757,69647,779208,312631,1106033,,,,,90689,3272,27.71668704,1268996,92264,13.75396688,-13.96272016,75191,92264
1999_NEW_MEXICO,NEW_MEXICO,1999,1999_NEW MEXICO,,,2068337,277349,1509815,281173,2098998,998467,688769,104374,276238,3127,22557,25573,25322,18941,202908,95903,301938,,,,,23759,837,28.38590203,328753,19981,16.45328062,-11.93262141,49247,19981
1999_NEW_YORK,NEW_YORK,1999,1999_NEW YORK,,,30215370,1794853,12605931,15814586,31841870,18323434,7913623,893364,3309820,37613,199271,219305,202221,150444,1717122,781175,2535910,,,,,202894,10981,18.4768236,2877143,197253,14.58605446,-3.890769146,60458,197253
1999_NORTH_CAROLINA,NORTH_CAROLINA,1999,1999_NORTH CAROLINA,,,8476795,557142,5558333,2361320,8674393,4434300,2202906,472499,1365695,8515,101816,104658,96542,65558,824372,341200,1174087,,,,,102603,5229,19.62191624,1254821,79531,15.77775962,-3.844156621,56323,79531
1999_NORTH_DAKOTA,NORTH_DAKOTA,1999,1999_NORTH DAKOTA,,,770094,92078,287048,390968,756337,380850,192729,53045,73822,647,7560,8135,9137,9306,66761,37783,105191,,,,,7920,274,28.90510949,114927,7974,14.41271633,-14.49239316,49382,7974
1999_OHIO,OHIO,1999,1999_OHIO,,,14507056,787687,6041429,7677940,13865260,7115101,4550926,681105,1206274,23239,130141,142337,140706,120885,1133207,540104,1696550,,,,,134981,4624,29.19139273,1842163,113984,16.16159286,-13.02979988,59702,113984
1999_OKLAHOMA,OKLAHOMA,1999,1999_OKLAHOMA,,,3788901,333408,2158427,1297066,3817848,1934516,1155058,366350,320344,20894,43603,47039,46999,40024,380011,179387,580292,,,,,44664,1606,27.81070984,628492,40876,15.37557491,-12.43513493,49412,40876
1999_OREGON,OREGON,1999,1999_OREGON,,,4080653,284390,2299646,1496617,4172435,2184194,1385373,152102,328891,611,37232,43348,42721,36827,338512,165730,504853,,,,,37530,1004,37.38047809,542809,27152,19.99149234,-17.38898575,61410,27152
1999_PENNSYLVANIA,PENNSYLVANIA,1999,1999_PENNSYLVANIA,,,16361921,919648,5963486,9478787,17113809,8562120,4564230,650115,1843095,2620,122320,141459,141714,121152,1121880,541172,1665672,,,,,126155,3878,32.53094379,1816414,111065,16.35451312,-16.17643066,57085,111065
1999_RHODE_ISLAND,RHODE_ISLAND,1999,1999_RHODE ISLAND,,,1358566,77904,568748,711914,1289045,792559,382899,51755,28611,1047,11078,12578,11592,9138,98113,42751,141911,,,,,10907,298,36.60067114,154785,11124,13.91450917,-22.68616197,64585,11124
1999_SOUTH_CAROLINA,SOUTH_CAROLINA,1999,1999_SOUTH CAROLINA,,,4365352,342400,2278900,1744052,4610436,2222890,1306221,266738,702407,16330,46274,49323,51601,36471,421121,183055,620506,,,,,47160,1944,24.25925926,664600,43689,15.21206711,-9.047192149,55125,43689
1999_SOUTH_DAKOTA,SOUTH_DAKOTA,1999,1999_SOUTH DAKOTA,,,825851,84745,295753,445353,838078,425090,228657,33934,123444,1139,9171,9854,10618,9693,79167,41400,121706,,,,,9495,301,31.5448505,132495,9273,14.28825623,-17.25659427,54167,9273
1999_TENNESSEE,TENNESSEE,1999,1999_TENNESSEE,,,5059587,417870,2369846,2271871,5446555,3008844,1369969,291537,669601,13047,70814,71433,66243,53160,566148,251809,831004,,,,,71870,3734,19.24745581,905454,59258,15.27986095,-3.967594864,55216,59258
1999_TEXAS,TEXAS,1999,1999_TEXAS,,,26096023,2161662,10802214,13132147,27883593,13486659,7594544,1306137,3970379,138235,290806,308232,300830,217670,2466812,1095930,3700977,,,,,290432,14216,20.4299381,3945367,259739,15.18973662,-5.240201478,58491,259739
1999_UTAH,UTAH,1999,1999_UTAH,,,2425600,174299,1481463,769838,2448591,1314796,568221,188105,312833,4281,34963,35921,35170,36594,283824,146450,434555,,,,,34529,870,39.68850575,481176,21501,22.37923817,-17.30926757,69621,21501
1999_VERMONT,VERMONT,1999,1999_VERMONT,,,1147600,52814,677199,417587,1129982,508426,261788,24725,44146,2491,6893,7965,8177,7014,62892,31913,97296,,,,,6976,271,25.74169742,105120,8221,12.7867656,-12.95493182,62869,8221
1999_VIRGINIA,VIRGINIA,1999,1999_VIRGINIA,,,8331336,418359,3512788,4400189,8335873,4360356,2423486,441515,875124,5293,83938,90781,85092,69333,705290,316757,1027340,,,,,84154,3697,22.76278063,1124022,79323,14.17019023,-8.592590398,69081,79323
1999_WASHINGTON,WASHINGTON,1999,1999_WASHINGTON,,,7288143,486500,4696554,2105089,7489129,3644065,2163836,330124,1053316,6134,68699,79257,77543,68486,619917,308964,935015,,,,,71323,2008,35.51942231,998053,49671,20.09327374,-15.42614857,68749,49671
1999_WEST_VIRGINIA,WEST_VIRGINIA,1999,1999_WEST VIRGINIA,,,2190420,188865,1355717,645838,2169432,1216907,637240,146453,155822,6176,21216,21928,22409,20982,175736,88049,269961,,,,,21821,1116,19.55286738,297530,20989,14.17552051,-5.377346873,44293,20989
1999_WISCONSIN,WISCONSIN,1999,1999_WISCONSIN,,,7415243,323924,4051567,3039752,7875805,4082725,2218556,249719,986589,20790,58524,64908,67878,64076,517125,281314,819229,,,,,59611,2276,26.19112478,879542,61176,14.37723944,-11.81388534,69042,61176
1999_WYOMING,WYOMING,1999,1999_WYOMING,,,780875,57983,408271,314621,739019,390565,237461,24829,71423,0,6133,6878,7715,7049,55493,30436,85929,,,,,6383,205,31.13658537,95241,6713,14.18754655,-16.94903881,56314,6713
2000_ALABAMA,ALABAMA,2000,2000_ALABAMA,,,4885917,425978,3003814,1456125,5003267,2551713,1319053,395909,663903,10836,55112,59749,56951,42512,472686,201358,684880,217.941053,262.1582055,206.8800295,258.777258,56120,3442,16.30447414,740732,48624,15.23387628,-1.070597868,51798,48624
2000_ALASKA,ALASKA,2000,2000_ALASKA,,,1313510,199520,774194,339796,1386904,717725,417637,46782,184546,1210,9677,10646,10377,8335,83555,38914,123679,,,,264.3034426,9583,340,28.18529412,134391,7838,17.14608318,-11.03921093,77275,7838
2000_ARIZONA,ARIZONA,2000,2000_ARIZONA,,,5479168,534619,2481089,2463460,5397194,2488932,1573568,270671,768425,2037,68347,72295,65526,49501,567626,236933,806596,218.7666191,270.7154059,205.3472754,270.519439,67051,1745,38.42464183,852612,43892,19.42522555,-18.99941628,58172,43892
2000_ARKANSAS,ARKANSAS,2000,2000_ARKANSAS,,,2844855,254735,2126099,464021,2683400,1531232,804253,138220,146666,2001,33941,35724,34873,28918,281091,131511,414603,217.0628695,261.3637127,212.8817972,268.0048171,34218,1946,17.58376156,451034,31362,14.38154454,-3.202217018,43424,31362
2000_CALIFORNIA,CALIFORNIA,2000,2000_CALIFORNIA,,,46628207,4024940,26877920,15725347,45829753,23514388,12429070,2269603,5849441,89919,459771,489043,441877,357789,3804640,1707952,5602511,213.5651251,262.1710266,205.9165877,264.4940665,459771,22895,20.0817209,6038590,287433,21.00868724,0.926966342,68456,287433
2000_COLORADO,COLORADO,2000,2000_COLORADO,,,5073266,266207,2083318,2723741,5444193,2539372,1674044,191201,782711,15377,51039,57056,55384,43502,450150,207942,673469,,,,259.5642379,50378,1253,40.20590583,708109,40772,17.36753164,-22.83837419,70538,40772
2000_CONNECTICUT,CONNECTICUT,2000,2000_CONNECTICUT,,,5884078,234321,2298931,3350826,5605280,3189123,1634888,180639,369278,10484,41570,44682,42597,32591,354391,155734,520609,234.2433747,281.9024856,229.3811428,266.4686176,42193,1522,27.72207622,553993,39907,13.88210088,-13.83997533,73363,39907
2000_DELAWARE,DELAWARE,2000,2000_DELAWARE,,,1098555,69540,716375,312640,1040480,571982,313410,42630,79176,706,7691,8848,9075,7104,72404,33875,106985,,,224.3035584,267.0010285,7779,225,34.57333333,112836,7318,15.41896693,-19.1543664,73646,7318
2000_FLORIDA,FLORIDA,2000,2000_FLORIDA,,,17558787,1398757,8804217,7355813,17180954,7751117,5113323,1151140,2792662,55120,175812,194320,185663,119809,1528970,674919,2259009,,,214.4045976,,174953,6979,25.06849119,2381396,130336,18.27120673,-6.797284461,56817,130336
2000_GEORGIA,GEORGIA,2000,2000_GEORGIA,,,11197766,710741,5406709,5080316,10884510,5701293,2931538,546396,1520834,32248,110960,116678,109124,72317,916775,384954,1333977,219.5567571,266.3320473,214.8184375,256.7349114,110359,5568,19.8202227,1422762,90638,15.69719102,-4.123031678,61269,90638
2000_HAWAII,HAWAII,2000,2000_HAWAII,,,1404895,127042,1247256,30597,1363511,765134,373038,109367,115972,840,14071,15291,13424,10408,117339,52031,170210,215.8467986,262.7725605,207.5854427,260.1348707,14618,455,32.12747253,185860,10866,17.10473035,-15.02274218,75373,10866
2000_IDAHO,IDAHO,2000,2000_IDAHO,,,1452222,109898,888384,453940,1467977,798629,425211,59735,153472,2174,17093,18964,19045,17371,151139,74696,228009,226.8937845,277.9179135,220.217617,250.4508033,17024,479,35.54070981,245136,13641,17.97053002,-17.57017979,54996,13641
2000_ILLINOIS,ILLINOIS,2000,2000_ILLINOIS,,,17595047,1283052,6344130,9967865,18073190,8738312,5245226,716792,2467748,60712,147619,160495,149045,124760,1263029,573246,1896987,224.9304113,276.909459,,,149840,4905,30.54841998,2027600,124815,16.24484237,-14.30357761,67357,124815
2000_INDIANA,INDIANA,2000,2000_INDIANA,,,8489991,426266,4300608,3763109,8518477,4143020,2373445,375026,841171,5567,70727,79742,73889,63504,624415,283832,913814,234.4214288,283.0512293,221.8803468,267.0320728,70438,2373,29.68310156,988702,58864,16.79637809,-12.88672347,59754,58864
2000_IOWA,IOWA,2000,2000_IOWA,,,3822452,217060,1879158,1726234,3974813,1906755,1104075,260900,353405,5797,33977,36448,36458,36892,287877,155073,448747,232.8969349,,223.3306409,267.2741902,34596,2035,17.0004914,497301,33480,14.85367384,-2.146817565,59939,33480
2000_KANSAS,KANSAS,2000,2000_KANSAS,,,3518271,221530,2201788,1094953,3327090,1661540,1092448,209338,206141,2263,30392,35165,36085,33085,281831,143784,427878,231.9534346,283.6796191,221.9783314,239.8105247,30845,1160,26.59051724,472188,32969,14.32218144,-12.2683358,60038,32969
2000_KENTUCKY,KENTUCKY,2000,2000_KENTUCKY,,,4330089,426956,2612740,1290393,4510972,2345581,1284053,260400,515109,15892,48064,50899,48938,39879,401331,191816,609039,220.9935967,271.5615114,219.0420675,272.9137446,46373,1435,32.31567944,648180,41954,15.44977833,-16.86590111,53028,41954
2000_LOUISIANA,LOUISIANA,2000,2000_LOUISIANA,,,4785331,556240,2361704,1867387,4807097,2601684,1384760,307212,414669,16210,55293,63884,61997,41836,470126,194653,680989,217.9637562,258.9820018,206.6404498,261.0536559,56021,2673,20.95809951,756579,50031,15.12220423,-5.83589528,44917,50031
2000_MAINE,MAINE,2000,2000_MAINE,,,1792390,104497,761317,926576,1842276,1053067,474866,77649,143112,1062,13769,16121,17035,13341,129371,60782,191215,230.568646,283.6417036,224.5082782,258.0054816,14274,851,16.77320799,209253,16349,12.79913145,-3.974076545,54492,16349
2000_MARYLAND,MARYLAND,2000,2000_MARYLAND,,,7419047,409021,2804218,4205808,7355698,3874590,2189499,300044,760810,20031,56073,69279,64647,50962,530097,240843,790971,222.3104068,276.0143601,217.2111754,251.6131316,56942,1809,31.47705915,846582,50995,16.60127463,-14.87578451,79743,50995
2000_MASSACHUSETTS,MASSACHUSETTS,2000,2000_MASSACHUSETTS,,,9464271,480898,3926522,5056851,9466363,5624037,2503616,323913,533702,19938,70647,78287,74527,58322,611990,272575,904503,234.9596133,283.1232456,233.7484103,266.4997692,70029,2820,24.83297872,971425,77596,12.51900871,-12.31397001,68364,77596
2000_MICHIGAN,MICHIGAN,2000,2000_MICHIGAN,,,15939477,1030238,9942275,4966964,16580526,7709336,5109653,742727,1866666,15318,126661,134163,128743,101900,1053309,486726,1555353,230.8869725,278.4526667,218.6133196,,128059,3493,36.66160893,1725639,96094,17.95782255,-18.70378638,66549,96094
2000_MINNESOTA,MINNESOTA,2000,2000_MINNESOTA,,,7344747,330914,4265438,2748395,7736391,3825732,1942294,531329,901829,9300,58963,63334,66254,67573,509503,276574,795377,235.2708876,287.6519422,225.2585144,264.8881211,58952,1773,33.249859,854034,56010,15.24788431,-18.00197469,79328,56010
2000_MISSISSIPPI,MISSISSIPPI,2000,2000_MISSISSIPPI,,,2743284,368830,1504225,870229,2996474,1524728,810371,183118,421075,1682,37373,40177,36588,26291,315770,128171,445623,210.9703503,254.0339003,202.7933281,,37906,1624,23.341133,500716,30722,16.29828787,-7.042845133,50153,30722
2000_MISSOURI,MISSOURI,2000,2000_MISSOURI,,,6675260,437898,3097822,3139540,6708608,3459281,1913563,374060,756817,17980,63634,71208,68717,58103,556378,265356,839714,228.5528138,273.5757804,220.1717672,269.1159357,64608,3186,20.2787194,914110,63890,14.30755987,-5.971159529,65943,63890
2000_MONTANA,MONTANA,2000,2000_MONTANA,,,1104935,130928,487115,486892,1051768,613132,327975,41385,57419,537,10129,11682,12517,11371,94354,49565,144456,229.8120048,286.584607,224.162866,265.2467404,10335,538,19.21003717,157556,10353,15.2183908,-3.99164637,47928,10353
2000_NEBRASKA,NEBRASKA,2000,2000_NEBRASKA,,,2263952,152143,812998,1298811,2165529,1188826,570910,94639,243866,4900,20210,21357,21864,21151,170376,90713,265989,225.9453358,280.6180687,221.5652392,256.2683514,20576,941,21.86609989,288261,20766,13.88139266,-7.984707233,61048,20766
2000_NEVADA,NEVADA,2000,2000_NEVADA,,,2252416,110210,1378678,763528,2437438,1114489,695694,69965,428541,1888,26445,28616,25327,18519,221686,89966,313540,220.2748665,268.1815991,209.1291618,269.8212492,25163,538,46.77137546,325610,17380,18.73475259,-28.03662288,66909,17380
2000_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2000,2000_NEW HAMPSHIRE,,,1586869,54657,865318,666894,1640395,902062,445733,49746,130011,1879,9188,16852,17209,13024,135299,61254,198432,,,,263.3448642,9048,322,28.09937888,206783,14037,14.73128161,-13.36809727,74466,14037
2000_NEW_JERSEY,NEW_JERSEY,2000,2000_NEW JERSEY,,,15651060,578978,6093162,8978920,15907248,8244717,5041897,568802,1320024,15183,89912,100837,92089,70455,792026,322555,1129764,,,,270.5182666,89520,3569,25.08265621,1289256,95883,13.44613748,-11.63651873,73704,95883
2000_NEW_MEXICO,NEW_MEXICO,2000,2000_NEW MEXICO,,,2191695,296222,1571088,324385,2165031,1048533,727644,101479,255735,3090,22065,25493,24870,19102,199724,95427,298241,213.8683008,259.844673,207.5011702,264.7230459,22557,828,27.24275362,324495,19797,16.39111987,-10.85163376,51314,19797
2000_NEW_YORK,NEW_YORK,2000,2000_NEW YORK,,,31906526,1938590,13766358,16201578,33683043,19856637,8377510,1057876,3266115,39062,194673,217881,203482,151043,1718478,782021,2539561,226.5590607,276.2628588,222.4450547,,199271,11386,17.50140523,2887776,202078,14.29040272,-3.211002519,59577,202078
2000_NORTH_CAROLINA,NORTH_CAROLINA,2000,2000_NORTH CAROLINA,,,9064700,622184,5897936,2544580,9275837,4854623,2356589,479183,1385226,8722,101049,105105,99295,66831,835653,348168,1192543,232.4630648,280.1279472,221.6340398,255.0211927,101816,5315,19.15634995,1275925,81914,15.5763972,-3.579952756,56029,81914
2000_NORTH_DAKOTA,NORTH_DAKOTA,2000,2000_NORTH DAKOTA,,,812982,96940,303132,412910,802768,402602,204117,55808,81274,701,7146,7982,8651,9072,64574,36780,102055,230.8929578,283.0738441,223.591558,267.9094153,7560,278,27.1942446,112751,8150,13.83447853,-13.35976608,52635,8150
2000_OHIO,OHIO,2000,2000_OHIO,,,15327834,843432,6425872,8058530,14909952,7497388,4889221,725617,1378528,22988,128640,143373,139740,119704,1133611,541403,1698002,230.5742166,282.6727535,222.4359654,270.1650423,130141,4399,29.58422369,1836554,116200,15.80511188,-13.77911181,62821,116200
2000_OKLAHOMA,OKLAHOMA,2000,2000_OKLAHOMA,,,3906833,377776,2162799,1366258,3876871,1928222,1226386,387753,286261,23475,42979,47064,46276,39409,376559,176709,576743,225.0419222,271.6457939,213.3284156,269.9489206,43603,1626,26.81611316,627032,41498,15.10993301,-11.70618015,47423,41498
2000_OREGON,OREGON,2000,2000_OREGON,,,4369400,268568,2457202,1643630,4398318,2288931,1433944,148604,391189,686,37739,43436,42364,37055,338900,166182,505768,226.6294911,280.6402228,219.9369183,251.363201,37232,1028,36.21789883,545033,27803,19.60338812,-16.61451071,62144,27803
2000_PENNSYLVANIA,PENNSYLVANIA,2000,2000_PENNSYLVANIA,,,17090654,1022578,6163912,9904164,17861852,8818088,4887123,681741,1851099,2479,119318,142366,143638,122048,1129411,550652,1682542,,,220.6363933,,122320,4035,30.31474597,1816716,114525,15.86305174,-14.45169424,61671,114525
2000_RHODE_ISLAND,RHODE_ISLAND,2000,2000_RHODE ISLAND,,,1464820,81655,610999,772166,1388454,845667,421472,57496,30587,1055,10521,12490,11750,9184,98705,43616,143376,224.6338573,273.4257851,219.6235053,,11078,266,41.64661654,156454,11041,14.17027443,-27.47634211,61702,11041
2000_SOUTH_CAROLINA,SOUTH_CAROLINA,2000,2000_SOUTH CAROLINA,,,4690418,366587,2420494,1903337,4961392,2426139,1418846,278840,716110,17340,47277,54468,53259,33911,428609,184185,630134,220.4170062,266.3536995,213.8588545,253.6627563,46274,1973,23.45362392,666780,45468,14.66481921,-8.788804709,54936,45468
2000_SOUTH_DAKOTA,SOUTH_DAKOTA,2000,2000_SOUTH DAKOTA,,,868161,105960,302405,459796,898609,443779,245481,36959,144296,967,8989,9583,10303,9354,77771,40718,119456,,,,263.9486365,9171,313,29.30031949,131037,9384,13.96387468,-15.33644481,53335,9384
