Key,Value
1996_MONTANA,10076.0
1995_MONTANA,10079.0
1994_MONTANA,9950.0
1993_MONTANA,10135.0
1992_MONTANA,9883.0
1991_MONTANA,9613.0
2018_NEBRASKA,23771.26
2017_NEBRASKA,23610.86
2016_NEBRASKA,23308.3
2015_NEBRASKA,22987.69
2014_NEBRASKA,22401.06
2013_NEBRASKA,22102.87
2012_NEBRASKA,22181.95
2011_NEBRASKA,22345.16
2010_NEBRASKA,22256.24
2009_NEBRASKA,22057.0
2008_NEBRASKA,21930.0
2007_NEBRASKA,21459.0
2006_NEBRASKA,21359.0
2005_NEBRASKA,21236.0
2004_NEBRASKA,20921.0
2003_NEBRASKA,21043.0
2002_NEBRASKA,21083.0
2001_NEBRASKA,20983.0
2000_NEBRASKA,20766.0
1999_NEBRASKA,20310.0
1998_NEBRASKA,20065.0
1997_NEBRASKA,20174.0
1996_NEBRASKA,20028.0
1995_NEBRASKA,19774.0
1994_NEBRASKA,19616.0
1993_NEBRASKA,19323.0
1992_NEBRASKA,19069.0
1991_NEBRASKA,18764.0
2018_NEVADA,23708.98
2017_NEVADA,23704.67
2016_NEVADA,22702.01
2015_NEVADA,21655.67
2014_NEVADA,21920.59
2013_NEVADA,20694.95
2012_NEVADA,21131.5
2011_NEVADA,21839.48
2010_NEVADA,22103.52
2009_NEVADA,21993.0
2008_NEVADA,23423.0
2007_NEVADA,22908.0
2006_NEVADA,21744.0
2005_NEVADA,20950.0
2004_NEVADA,20234.0
2003_NEVADA,20038.0
2002_NEVADA,19276.0
2001_NEVADA,18293.0
2000_NEVADA,17380.0
1999_NEVADA,16415.0
1998_NEVADA,16053.0
1997_NEVADA,14805.0
1996_NEVADA,13878.0
1995_NEVADA,13414.0
1994_NEVADA,12579.0
1993_NEVADA,11953.0
1992_NEVADA,11409.0
1991_NEVADA,10373.0
2018_NEW HAMPSHIRE,14588.8
2017_NEW HAMPSHIRE,14759.6
2016_NEW HAMPSHIRE,14769.7
2015_NEW HAMPSHIRE,14772.8
2014_NEW HAMPSHIRE,14826.1
2013_NEW HAMPSHIRE,14924.7
2012_NEW HAMPSHIRE,15049.2
2011_NEW HAMPSHIRE,15365.2
2010_NEW HAMPSHIRE,15490.6
2009_NEW HAMPSHIRE,15661.0
2008_NEW HAMPSHIRE,15484.0
2007_NEW HAMPSHIRE,15515.0
2006_NEW HAMPSHIRE,15536.0
2005_NEW HAMPSHIRE,15298.0
2004_NEW HAMPSHIRE,15112.0
2003_NEW HAMPSHIRE,14977.0
2002_NEW HAMPSHIRE,14677.0
2001_NEW HAMPSHIRE,14341.0
2000_NEW HAMPSHIRE,14037.0
1999_NEW HAMPSHIRE,13290.0
1998_NEW HAMPSHIRE,12931.0
1997_NEW HAMPSHIRE,12692.0
1996_NEW HAMPSHIRE,12346.0
1995_NEW HAMPSHIRE,12109.0
1994_NEW HAMPSHIRE,11972.0
1993_NEW HAMPSHIRE,11654.0
1992_NEW HAMPSHIRE,11464.0
1991_NEW HAMPSHIRE,10637.0
2018_NEW JERSEY,115496.09
2017_NEW JERSEY,115728.83
2016_NEW JERSEY,114968.5
2015_NEW JERSEY,115066.79
2014_NEW JERSEY,114581.2
2013_NEW JERSEY,110928.64
2012_NEW JERSEY,109719.1
2011_NEW JERSEY,110202.4
2010_NEW JERSEY,115248.0
2009_NEW JERSEY,114713.0
2008_NEW JERSEY,111500.0
2007_NEW JERSEY,112301.0
2006_NEW JERSEY,112673.0
2005_NEW JERSEY,114875.0
2004_NEW JERSEY,109077.0
2003_NEW JERSEY,107004.0
2002_NEW JERSEY,103611.0
2001_NEW JERSEY,99061.0
